INDEX,ISLEFT,DIALOG,NEXT,MODEL,SCALE,OFFSET,BACKUP,SOUND
5003233,0,老规矩！避水符，一人一张！,5003234,50101,1.6,0,0,0
5003234,0,僵僵可以不用的！,0,30053,1.6,0,0,0
5003235,0,没想到这湖下竟然别有洞天，有这么一处灵府。看建筑样式，这灵府有些年头了。,5003236,30026,1.6,0,0,0
5003236,0,这门匾上写的是什么字啊，歪歪扭扭认不得。,5003237,50101,1.6,0,0,0
5003237,0,多读点书吧，那是纂体，上书”苍坤子府“…苍坤子府！！这是苍坤子真人的洞府！,5003238,50001,1.6,0,0,0
5003238,0,我要进去膜拜一下！,0,50101,1.6,0,0,0
5003239,0,黄毛小儿胆子不小，竟敢闯我仙府！既然来了，就留下吧！,5003240,30093,1.6,0,0,0
5003240,0,你崇拜的前辈真的很有名望啊，遗留的洞府居然都能吸引大妖魔盘踞。,5003241,50001,1.6,0,0,0
5003241,0,岂有此理啊！我都没有这么好的机遇！,0,50101,1.6,0,0,0
5003242,0,你这妖魔藏在洞府之内，如何能得到[ff9900]星相石碎片[ffffff]的？,5003243,50001,1.6,0,0,0
5003243,0,这…这石头是前些日子月圆之夜，我出水吸纳月华之气时，从空中落下的，我感觉到它威力强大便…,5003244,30093,1.6,0,0,0
5003244,0,谁知这[ff9900]星相石碎片[ffffff]在体内我竟无法自行取下，只能任凭它吞噬我的神智。,0,30093,1.6,0,0,0
5003245,0,如今这净明门看来是指望不上了，我们还是尽早前往清灵门吧。,5003246,50001,1.6,0,0,0
5003246,0,也只能如此了。净明门人是没戏了，但是他们宗内的传送阵还是可以期待一下的。,5003247,50101,1.6,0,0,0
5003247,0,对呀！我怎么早没有想到，大宗之内肯定有联通五境大陆的传送阵啊！,0,50001,1.6,0,0,0
5003248,0,简直无法相信！净明门连传送阵都废弃了！他们这是打算占山为王么？,5003249,50101,1.6,0,0,0
5003249,0,传送大厅成了妖穴，哎，算了，这也不是我们能管之事，还是出去后报告封灵盟，自有高阶封灵师来处理。,5003250,50001,1.6,0,0,0
5003250,0,我们快些找到前往水境的传送阵，毕竟阴姬之事要尽快告诉我父亲。,0,50001,1.6,0,0,0
5003251,0,终于找到了，这件传送室描绘着水境的风景，应该是联通水境的。,5003252,50001,1.6,0,0,0
5003252,0,可惜也已经废弃了，不过好在这里有张修复图纸，我们还有希望！,5003253,30026,1.6,0,0,0
5003253,0,（一阵地动山摇，明明废弃的传送阵却突然亮了起来）,5003254,0,0,0,0,0
5003254,0,怎么回事！这…,5003255,50001,1.6,0,0,0
5003255,0,无双小心，有什么东西要传送过来了！,0,50101,1.6,0,0,0
5003256,0,无双，你没事吧！,5003257,50101,1.6,0,0,0
5003257,0,没事，只是刚才那究竟是怎么回事，为何废弃的传送阵居然能传送过来一只大妖魔？,5003258,50001,1.6,0,0,0
5003258,0,我想，应该是[ff9900]星相石碎片[ffffff]的力量激活了传送阵，这才让此獠通行过来。,5003259,30026,1.6,0,0,0
5003259,0,它现在在哪？我们必须剥离它身上的[ff9900]星相石碎片[ffffff]。,5003260,50001,1.6,0,0,0
5003260,0,应该就在传送大厅！,0,50101,1.6,0,0,0
5003261,0,哈哈哈哈！真是太好了，只要有了[ff9900]星相石碎片[ffffff]，天下之大，何处不能去！,5003262,30111,1.6,0,0,0
5003262,0,别做梦了，[ff9900]星相石碎片[ffffff]的力量也是你这等小妖能驾驭的？快快束手就擒！,5003263,50001,1.6,0,0,0
5003263,0,哈哈哈！如今我有[ff9900]星相石碎片[ffffff]在手，尔等小辈，又怎会在我眼里。,0,30111,1.6,0,0,0
5003264,0,从水境跑到木境！你挺能耐啊！说，怎么回事？,5003265,50101,1.6,0,0,0
5003265,0,上师莫打莫打，水境若是能存身，我又何苦背井离乡呢？只是那边妖魔大战闹得太凶，我又恰巧得到一枚[ff9900]星相石碎片[ffffff]，才…,5003266,30111,1.6,0,0,0
5003266,0,妖魔大战？水境怎么会有这等事情，清灵门中的封灵师呢？没有出手么？,5003267,50001,1.6,0,0,0
5003267,0,哎！妖魔的数量太多啦，别说清灵门，连封灵盟都力有不逮！二位在这传送阵附近…莫非是想去水境？那可是太危险了啊！,5003268,30111,1.6,0,0,0
5003268,0,非回不可！,0,50001,1.6,0,0,0
