INDEX,NAME,TXT,DESCRIBE,PET_TYPE,FIRST_SHOW,RENDER_TYPE,CLASS,INFO,MODEL,POS_Y,ROTATION_Y,HEAD_ATLAS_NAME,HEAD_SPRITE_NAME,IS_TUJIAN_SHOW,SCALE,UI_SCALE,STAR_LEVEL,APTITUDE_LEVEL,ELEMENT_INDEX,MOVE_SPEED,LOOKBOUND,AI_TIME,SKILL_COOLDOWN,ATTACK_SKILL,BASE_ATTACK,ADD_ATTACK,BASE_BREAK_ATTACK,BREAK_ATTACK,BASE_HP,ADD_HP,BASE_BREAK_HP,BREAK_HP,BASE_MP,ADD_MP,BASE_BREAK_MP,BREAK_MP,BASE_PHYSICAL_DEFENCE,ADD_PHYSICAL_DEFENCE,BASE_BREAK_PHYSICAL_DEFENCE,BREAK_PHYSICAL_DEFENCE,BASE_MAGIC_DEFENCE,ADD_MAGIC_DEFENCE,BASE_BREAK_MAGIC_DEFENCE,BREAK_MAGIC_DEFENCE,HIT,DODGE,CRITICAL_STRIKE,CRITICAL_DERATE,ATTACK_DAMAGE,MITIGATIONG,PET_SKILL_1,PET_SKILL_2,PET_SKILL_3,PET_SKILL_4,SKILL_ACTIVE_LEVEL_1,SKILL_ACTIVE_LEVEL_2,SKILL_ACTIVE_LEVEL_3,SKILL_ACTIVE_LEVEL_4,SKILL_DESCRIPTOR,DROP_EXP,MODEL_2,MAXMANA,MATTACK_DAMAGE,SKILL,EFFECT,UI_EFFECT,SKILLPOINTS,MAX_LEVEL,MAX_LEVEL_BREAK,MAX_STRENGTH,EXP_MULRIPLE,EXP_ELEMENT_MULRIPLE,SUMMON_TIME,ACTIVE_TIME,PUNISH_TIME,LEVEL_BERAK_FLAG,ATTACK_TYPE,BASE_MAGIC_DEF,ADD_MAGIC_DEF,RELATE_ID_1,RELATE_ID_2,RELATE_ID_3,RELATE_ID_4,RELATE_ID_5,RELATE_ID_6,RELATE_ID_7,RELATE_ID_8,RELATE_ID_9,RELATE_ID_10,RELATE_ID_11,RELATE_ID_12,RELATE_ID_13,RELATE_ID_14,RELATE_ID_15,SELL_PRICE,AUTO_HP,AUTO_MP,CRITICAL_STRIKE_DAMAGE,CRITICAL_DAMAGE_DERATE,CHARM_DEF,FEAR_DEF,FREEZE_DEF,STUN_DEF,BEATBACK_DEF,KNOCKDOWN_DEF,GREEN_REDUCTION,RED_REDUCTION,BLUE_REDUCTION,SHADOW_REDUCTION,GOLD_REDUCTION,DROP_HP_MAX_NUM,DROP_HP,DROP_MP_MAX_NUM,DROP_MP,ATTACKSPEED,ATTACK_STATE_1,ATTACK_STATE_2,ATTACK_STATE_3,AFFECT_BUFFER_1,AFFECT_BUFFER_2,AFFECT_BUFFER_3,GROUP_ID,EVOLUTION_ID,EVOLUTION_GET,STORE_GET
30026,天师喵,天师喵,得道猫咪，看破红尘，游戏人间。,2,0,0,PET,2星阳,11026,0,0,AvatarAtlas,icon_catimp_2_yang,1,0.8,0.8,2,6,3,4.680000000000001,11,0.2,0.9,400012,83,0,0,0,729,0,0,0,0,0,0,0,41,0,0,0,39,0,0,0,10000,100,100,0,0,0,101026,301026,301073,301072,0,0,3,4,0,1000,monster_devil,200,0,0,0,0,0,120,15,240,1,1.2,15000,20000,10000,1002,0,0,0,62261,62268,0,0,0,0,0,0,0,0,0,0,0,0,0,1000002#1000,0,2,20000,0,0,0,0,0,0,0,0,0,0,0,0,1,16,1,26,0,0,0,0,0,0,0,0,0,0,0
30027,鬼探喵,鬼探喵,心情总是不美丽的猫咪，做什么都很沉郁。,0,0,0,PET,2星阴,11027,0,0,AvatarAtlas,icon_catimp_2_yin,1,0.8,0.8,2,6,4,5.4,11,0.2,1.2,400012,65,0,0,0,972,0,0,0,0,0,0,0,50,0,0,0,50,0,0,0,10000,100,100,0,0,0,101027,301027,301073,301072,0,0,3,4,0,1000,monster_devil,200,0,0,0,0,0,120,15,240,1,1.2,15000,15000,15000,1005,0,0,0,62271,62278,0,0,0,0,0,0,0,0,0,0,0,0,0,1000002#1000,0,2,20000,0,0,0,0,0,0,0,0,0,0,0,0,1,34,1,26,0,0,0,0,0,0,0,0,0,0,0
30028,星火符妖,星火符妖,喜欢玩火的小妖怪，所以衣服总是有灼烧的小洞。,0,0,0,PET,2星火,11028,0,0,AvatarAtlas,icon_runeimp_2_huo,1,0.6,0.6,2,6,0,5.9399999999999995,11,0.05,0.7,400003,65,0,0,0,972,0,0,0,0,0,0,0,50,0,0,0,50,0,0,0,10000,100,100,0,0,0,101028,301028,301073,301072,0,0,3,4,0,1000,monster_devil,200,0,0,0,0,0,120,15,240,1,1.2,15000,15000,10000,1008,0,0,0,62281,62288,0,0,0,0,0,0,0,0,0,0,0,0,0,1000002#1000,0,2,20000,0,0,0,0,0,0,0,0,0,0,0,0,1,34,1,26,0,0,0,0,0,0,0,0,0,0,0
30029,净水符妖,净水符妖,神社净水中封印产生的小妖，灵智和心智都不高，因此是小孩子形象。,2,0,0,PET,2星水,11029,0,0,AvatarAtlas,icon_runeimp_2_shui,1,0.6,0.6,2,6,1,5.04,11,0.2,1.5,400003,83,0,0,0,729,0,0,0,0,0,0,0,41,0,0,0,39,0,0,0,10000,100,100,0,0,0,101029,301029,301073,301072,0,0,3,4,0,1000,monster_devil,200,0,0,0,0,0,120,15,240,1,1.2,15000,20000,10000,1011,0,0,0,62291,62298,0,0,0,0,0,0,0,0,0,0,0,0,0,1000002#1000,0,2,20000,0,0,0,0,0,0,0,0,0,0,0,0,1,34,1,26,0,0,0,0,0,0,0,0,0,0,0
30030,巨藤符妖,巨藤符妖,林间巨藤中生活的小妖，喜欢恶作剧。,2,0,0,PET,2星木,11030,0,0,AvatarAtlas,icon_runeimp_2_mu,1,0.6,0.6,2,6,2,4.680000000000001,11,0.2,0.9,400003,83,0,0,0,729,0,0,0,0,0,0,0,41,0,0,0,39,0,0,0,10000,100,100,0,0,0,101030,301030,301073,301072,0,0,3,4,0,1000,monster_devil,200,0,0,0,0,0,120,15,240,1,1.2,15000,20000,10000,1003,0,0,0,62301,62308,0,0,0,0,0,0,0,0,0,0,0,0,0,1000002#1000,0,2,20000,0,0,0,0,0,0,0,0,0,0,0,0,1,16,1,26,0,0,0,0,0,0,0,0,0,0,0
30031,耀目符妖,耀目符妖,最喜欢太阳，为了山寨阳光而变得金闪闪。,0,0,0,PET,2星阳,11031,0,0,AvatarAtlas,icon_runeimp_2_yang,1,0.6,0.6,2,6,3,5.4,11,0.2,1.2,400003,65,0,0,0,972,0,0,0,0,0,0,0,50,0,0,0,50,0,0,0,10000,100,100,0,0,0,101031,301031,301073,301072,0,0,3,4,0,1000,monster_devil,200,0,0,0,0,0,120,15,240,1,1.2,15000,15000,15000,1006,0,0,0,62311,62318,0,0,0,0,0,0,0,0,0,0,0,0,0,1000002#1000,0,2,20000,0,0,0,0,0,0,0,0,0,0,0,0,1,34,1,26,0,0,0,0,0,0,0,0,0,0,0
30032,破土符妖,破土符妖,夜晚就会像春笋一样破土而出，进行觅食和活动。,0,0,0,PET,2星阴,11032,0,0,AvatarAtlas,icon_runeimp_2_yin,1,0.6,0.6,2,6,4,5.9399999999999995,11,0.05,0.7,400003,65,0,0,0,972,0,0,0,0,0,0,0,50,0,0,0,50,0,0,0,10000,100,100,0,0,0,101032,301032,301073,301072,0,0,3,4,0,1000,monster_devil,200,0,0,0,0,0,120,15,240,1,1.2,15000,15000,10000,1009,0,0,0,62321,62328,0,0,0,0,0,0,0,0,0,0,0,0,0,1000002#1000,0,2,20000,0,0,0,0,0,0,0,0,0,0,0,0,1,34,1,26,0,0,0,0,0,0,0,0,0,0,0
30033,泽洛龟,泽洛龟,潜伏在沼泽中的大型龟，擅于伪装。,2,0,0,PET,2星水,11033,0,60,AvatarAtlas,icon_wugui_2_shui,1,0.9,0.9,2,6,1,5.04,11,0.2,1.5,400005,83,0,0,0,729,0,0,0,0,0,0,0,41,0,0,0,39,0,0,0,10000,100,100,0,0,0,101033,301033,301073,301072,0,0,3,4,0,1000,monster_devil,200,0,0,0,0,0,120,15,240,1,1.2,15000,20000,10000,1012,0,0,0,62331,62338,0,0,0,0,0,0,0,0,0,0,0,0,0,1000002#1000,0,2,20000,0,0,0,0,0,0,0,0,0,0,0,0,1,34,1,26,0,0,0,0,0,0,0,0,0,0,0
30034,滚木龟,滚木龟,栖息于灌木丛中的巨龟，背壳上长满青苔植物。,2,0,0,PET,2星木,11034,0,60,AvatarAtlas,icon_wugui_2_mu,1,0.9,0.9,2,6,2,4.680000000000001,11,0.2,0.9,400005,83,0,0,0,729,0,0,0,0,0,0,0,41,0,0,0,39,0,0,0,10000,100,100,0,0,0,101034,301034,301073,301072,0,0,3,4,0,1000,monster_devil,200,0,0,0,0,0,120,15,240,1,1.2,15000,20000,10000,1001,0,0,0,62341,62348,0,0,0,0,0,0,0,0,0,0,0,0,0,1000002#1000,0,2,20000,0,0,0,0,0,0,0,0,0,0,0,0,1,16,1,26,0,0,0,0,0,0,0,0,0,0,0
30035,赤炎龟,赤炎龟,生于岩浆的灵兽，结岩浆为甲，可攻可防。,0,0,0,PET,2星火,11035,0,60,AvatarAtlas,icon_wugui_2_huo,1,0.9,0.9,2,6,0,5.4,11,0.2,1.2,400005,65,0,0,0,972,0,0,0,0,0,0,0,50,0,0,0,50,0,0,0,10000,100,100,0,0,0,101035,301035,301073,301072,0,0,3,4,0,1000,monster_devil,200,0,0,0,0,0,120,15,240,1,1.2,15000,15000,15000,1004,0,0,0,62351,62358,0,0,0,0,0,0,0,0,0,0,0,0,0,1000002#1000,0,2,20000,0,0,0,0,0,0,0,0,0,0,0,0,1,34,1,26,0,0,0,0,0,0,0,0,0,0,0
30036,波波雀,波波雀,湖泊水川中伴生的鸟雀，吸水时会发出波波的声音。,0,0,0,PET,2星水,11036,0,0,AvatarAtlas,icon_maque_2_shui,1,0.6,0.6,2,6,1,5.9399999999999995,11,0.05,0.7,400013,65,0,0,0,972,0,0,0,0,0,0,0,50,0,0,0,50,0,0,0,10000,100,100,0,0,0,101036,301036,301073,301072,0,0,3,4,0,1000,monster_devil,200,0,0,0,0,0,120,15,240,1,1.2,15000,15000,10000,1007,0,0,0,62361,62368,0,0,0,0,0,0,0,0,0,0,0,0,0,1000002#1000,0,2,20000,0,0,0,0,0,0,0,0,0,0,0,0,1,34,1,26,0,0,0,0,0,0,0,0,0,0,0
30037,青叶雀,青叶雀,可藏于叶间的鸟雀， 常见于森林中。,2,0,0,PET,2星木,11037,0,0,AvatarAtlas,icon_maque_2_mu,1,0.6,0.6,2,6,2,5.04,11,0.2,1.5,400013,83,0,0,0,729,0,0,0,0,0,0,0,41,0,0,0,39,0,0,0,10000,100,100,0,0,0,101037,301037,301073,301072,0,0,3,4,0,1000,monster_devil,200,0,0,0,0,0,120,15,240,1,1.2,15000,20000,10000,1010,0,0,0,62371,62378,0,0,0,0,0,0,0,0,0,0,0,0,0,1000002#1000,0,2,20000,0,0,0,0,0,0,0,0,0,0,0,0,1,34,1,26,0,0,0,0,0,0,0,0,0,0,0
30038,烈烈雀,烈烈雀,以火石为食，焰为羽的鸟雀，飞舞时伴有烈烈的声响。,0,0,0,PET,2星火,11038,0,0,AvatarAtlas,icon_maque_2_huo,1,0.6,0.6,2,6,0,5.9399999999999995,11,0.05,0.8,400013,65,0,0,0,972,0,0,0,0,0,0,0,50,0,0,0,50,0,0,0,10000,100,100,0,0,0,101038,301038,301073,301072,0,0,3,4,0,1000,monster_devil,200,0,0,0,0,0,120,15,240,1,1.2,15000,15000,15000,1039,0,0,0,62381,62388,0,0,0,0,0,0,0,0,0,0,0,0,0,1000002#1000,0,2,20000,0,0,0,0,0,0,0,0,0,0,0,0,1,67,1,51,0,0,0,0,0,0,0,0,0,0,0
30039,溪涧熊哥,溪涧熊哥,常在溪流山涧徘徊觅食的小熊。,2,0,0,PET,2星水,11039,0,0,AvatarAtlas,icon_panda_2_shui,1,0.9,1,2,6,1,5.9399999999999995,11,0.05,1,400016,83,0,0,0,729,0,0,0,0,0,0,0,41,0,0,0,39,0,0,0,10000,100,100,0,0,0,101039,301039,301073,301072,0,0,3,4,0,1000,monster_devil,200,0,0,0,0,0,120,15,240,1,1.2,15000,20000,10000,1041,0,0,0,62391,62398,0,0,0,0,0,0,0,0,0,0,0,0,0,1000002#1000,0,2,20000,0,0,0,0,0,0,0,0,0,0,0,0,1,67,1,51,0,0,0,0,0,0,0,0,0,0,0
30040,密林熊哥,密林熊哥,穿梭于密林中的熊哥，擅长在山野中搏击。,1,0,0,PET,2星木,11040,0,0,AvatarAtlas,icon_panda_2_mu,1,0.9,1,2,6,2,5.58,11,0.05,1,400016,83,0,0,0,729,0,0,0,0,0,0,0,41,0,0,0,39,0,0,0,10000,100,100,0,0,0,101040,301040,301073,301072,0,0,3,4,0,1000,monster_devil,200,0,0,0,0,0,120,15,240,1,1.2,20000,25000,15000,1043,0,0,0,62401,62408,0,0,0,0,0,0,0,0,0,0,0,0,0,1000002#1000,0,2,20000,0,0,0,0,0,0,0,0,0,0,0,0,1,67,1,51,0,0,0,0,0,0,0,0,0,0,0
30041,灼风熊哥,灼风熊哥,最喜欢夏天灼热的风，据说能提升他的力量。,0,0,0,PET,2星火,11041,0,0,AvatarAtlas,icon_panda_2_huo,1,0.9,1,2,6,0,6.3,11,0.05,1.3,400016,65,0,0,0,972,0,0,0,0,0,0,0,50,0,0,0,50,0,0,0,10000,100,100,0,0,0,101041,301041,301073,301072,0,0,3,4,0,1000,monster_devil,200,0,0,0,0,0,120,15,240,1,1.2,15000,20000,10000,1053,0,0,0,62411,62418,0,0,0,0,0,0,0,0,0,0,0,0,0,1000002#1000,0,2,20000,0,0,0,0,0,0,0,0,0,0,0,0,1,67,1,51,0,0,0,0,0,0,0,0,0,0,0
30042,阳炎熊哥,阳炎熊哥,号称可以吞天吐日，无所不能的熊哥，只是从未有人亲眼见过。,1,0,0,PET,2星阳,11042,0,0,AvatarAtlas,icon_panda_2_yang,1,0.9,1,2,6,3,6.3,11,0.05,1,400016,83,0,0,0,729,0,0,0,0,0,0,0,41,0,0,0,39,0,0,0,10000,100,100,0,0,0,101042,301042,301073,301072,0,0,3,4,0,1000,monster_devil,200,0,0,0,0,0,120,15,240,1,1.2,20000,25000,15000,1079,0,0,0,62421,62428,0,0,0,0,0,0,0,0,0,0,0,0,0,1000002#1000,0,2,20000,0,0,0,0,0,0,0,0,0,0,0,0,1,101,1,76,0,0,0,0,0,0,0,0,0,0,0
30043,幽火熊哥,幽火熊哥,喜欢宅在洞中的熊哥，似乎喜欢一些奇怪的闪烁荧光。,0,0,0,PET,2星阴,11043,0,0,AvatarAtlas,icon_panda_2_yin,1,0.9,1,2,6,4,5.4,11,0.2,0.8,400016,65,0,0,0,972,0,0,0,0,0,0,0,50,0,0,0,50,0,0,0,10000,100,100,0,0,0,101043,301043,301073,301072,0,0,3,4,0,1000,monster_devil,200,0,0,0,0,0,120,15,240,1,1.2,15000,15000,10000,1082,0,0,0,62431,62438,0,0,0,0,0,0,0,0,0,0,0,0,0,1000002#1000,0,2,20000,0,0,0,0,0,0,0,0,0,0,0,0,1,101,1,76,0,0,0,0,0,0,0,0,0,0,0
30044,点赞圣手,点赞圣手,被赞的对象都会沐浴在圣手的光辉之中。,2,0,0,PET,3星阳,11044,0,0,AvatarAtlas,icon_spirit_3_yang,1,0.9,0.9,3,8,3,4.680000000000001,11,0.2,1,400017,110,0,0,0,972,0,0,0,0,0,0,0,53,0,0,0,51,0,0,0,10000,100,100,0,0,0,101044,301044,301073,301072,0,0,3,4,0,1000,monster_devil,200,0,0,0,0,0,120,15,240,1,1.2,15000,20000,10000,1087,0,0,0,63441,63448,63449,0,0,0,0,0,0,0,0,0,0,0,0,1000002#3000,0,2,20000,0,0,0,0,0,0,0,0,0,0,0,0,1,101,1,76,0,0,0,0,0,0,0,0,0,0,0
30045,点赞狂魔,点赞狂魔,所到之地无所不赞。,1,0,0,PET,3星阴,11045,0,0,AvatarAtlas,icon_spirit_3_yin,1,0.9,0.9,3,8,4,5.9399999999999995,11,0.05,1,400017,110,0,0,0,972,0,0,0,0,0,0,0,53,0,0,0,51,0,0,0,10000,100,100,0,0,0,101045,301045,301073,301072,0,0,3,4,0,1000,monster_devil,200,0,0,0,0,0,120,15,240,1,1.2,20000,25000,15000,1092,0,0,0,63451,63458,63459,0,0,0,0,0,0,0,0,0,0,0,0,1000002#3000,0,2,20000,0,0,0,0,0,0,0,0,0,0,0,0,1,101,1,76,0,0,0,0,0,0,0,0,0,0,0
30046,揽月猿,揽月猿,结伴群生的猿类妖兽，在月圆之夜会不约而同的围在水中月影边吸取月华。,0,0,0,PET,3星火,11046,0,0,AvatarAtlas,icon_monkey_3_huo,1,0.9,0.9,3,8,0,6.3,11,0.05,1.3,400020,86,0,0,0,1296,0,0,0,0,0,0,0,65,0,0,0,65,0,0,0,10000,100,100,0,0,0,101046,301046,301073,301072,0,0,3,4,0,1000,monster_devil,200,0,0,0,0,0,120,15,240,1,1.2,15000,20000,10000,1054,0,0,0,63461,63468,63469,0,0,0,0,0,0,0,0,0,0,0,0,1000002#3000,0,2,20000,0,0,0,0,0,0,0,0,0,0,0,0,1,67,1,51,0,0,0,0,0,0,0,0,0,0,0
30047,攀枝猿,攀枝猿,丛林中迅捷的王者，只要有树的地方就是他们的天下。,1,0,0,PET,3星水,11047,0,0,AvatarAtlas,icon_monkey_3_shui,1,0.9,0.9,3,8,1,6.3,11,0.05,1,400020,110,0,0,0,972,0,0,0,0,0,0,0,53,0,0,0,51,0,0,0,10000,100,100,0,0,0,101047,301047,301073,301072,0,0,3,4,0,1000,monster_devil,200,0,0,0,0,0,120,15,240,1,1.2,20000,25000,15000,1080,0,0,0,63471,63478,63479,0,0,0,0,0,0,0,0,0,0,0,0,1000002#3000,0,2,20000,0,0,0,0,0,0,0,0,0,0,0,0,1,101,1,76,0,0,0,0,0,0,0,0,0,0,0
30048,承旭猿,承旭猿,会利用雷火的聪明猿妖，灵智高，是十分聪明的敌人。,0,0,0,PET,3星木,11048,0,0,AvatarAtlas,icon_monkey_3_mu,1,0.9,0.9,3,8,2,5.4,11,0.2,0.8,400020,86,0,0,0,1296,0,0,0,0,0,0,0,65,0,0,0,65,0,0,0,10000,100,100,0,0,0,101048,301048,301073,301072,0,0,3,4,0,1000,monster_devil,200,0,0,0,0,0,120,15,240,1,1.2,15000,15000,10000,1083,0,0,0,63481,63488,63489,0,0,0,0,0,0,0,0,0,0,0,0,1000002#3000,0,2,20000,0,0,0,0,0,0,0,0,0,0,0,0,1,101,1,76,0,0,0,0,0,0,0,0,0,0,0
30049,碧波蝶,碧波蝶,碧波荡漾中生出的蝴蝶精灵，遇水则强。,2,0,0,PET,3星水,11049,0,0,AvatarAtlas,icon_butterfly_3_shui,1,0.8,0.8,3,8,1,4.680000000000001,11,0.2,1,400021,110,0,0,0,972,0,0,0,0,0,0,0,53,0,0,0,51,0,0,0,10000,100,100,0,0,0,101049,301049,301073,301072,0,0,3,4,0,1000,monster_devil,200,0,0,0,0,0,120,15,240,1,1.2,15000,20000,10000,1088,0,0,0,63491,63498,63499,0,0,0,0,0,0,0,0,0,0,0,0,1000002#3000,0,2,20000,0,0,0,0,0,0,0,0,0,0,0,0,1,101,1,76,0,0,0,0,0,0,0,0,0,0,0
30050,翠翅蝶,翠翅蝶,附树食木的蝴蝶妖灵，擅于隐匿，擅于蚕食猎物。,1,0,0,PET,3星木,11050,0,0,AvatarAtlas,icon_butterfly_3_mu,1,0.8,0.8,3,8,2,5.9399999999999995,11,0.05,1,400021,110,0,0,0,972,0,0,0,0,0,0,0,53,0,0,0,51,0,0,0,10000,100,100,0,0,0,101050,301050,301073,301072,0,0,3,4,0,1000,monster_devil,200,0,0,0,0,0,120,15,240,1,1.2,20000,25000,15000,1093,0,0,0,63501,63508,63509,0,0,0,0,0,0,0,0,0,0,0,0,1000002#3000,0,2,20000,0,0,0,0,0,0,0,0,0,0,0,0,1,101,1,76,0,0,0,0,0,0,0,0,0,0,0
30051,光明闪蝶,光明闪蝶,最炽热的火焰中飞出的蝴蝶妖，以火焰为翅。,0,0,0,PET,3星火,11051,0,0,AvatarAtlas,icon_butterfly_3_huo,1,0.8,0.8,3,8,0,6.3,11,0.05,1.3,400021,86,0,0,0,1296,0,0,0,0,0,0,0,65,0,0,0,65,0,0,0,10000,100,100,0,0,0,101051,301051,301073,301072,0,0,3,4,0,1000,monster_devil,200,0,0,0,0,0,120,15,240,1,1.2,15000,20000,10000,1052,0,0,0,63511,63518,63519,0,0,0,0,0,0,0,0,0,0,0,0,1000002#3000,0,2,20000,0,0,0,0,0,0,0,0,0,0,0,0,1,67,1,51,0,0,0,0,0,0,0,0,0,0,0
30052,福运童子,福运童子,看起来就喜气洋洋的童子小妖，据说可以给主人带来福运。,1,0,0,PET,2星阳,11052,0,0,AvatarAtlas,icon_zombie_2_yang,1,0.9,0.9,2,8,3,6.3,11,0.05,1,400022,83,0,0,0,729,0,0,0,0,0,0,0,41,0,0,0,39,0,0,0,10000,100,100,0,0,0,101052,301052,301073,301072,0,0,3,4,0,1000,monster_devil,200,0,0,0,0,0,120,15,240,1,1.2,20000,25000,15000,1078,0,0,0,63521,63528,63529,0,0,0,0,0,0,0,0,0,0,0,0,1000002#3000,0,2,20000,0,0,0,0,0,0,0,0,0,0,0,0,1,101,1,76,0,0,0,0,0,0,0,0,0,0,0
30053,僵尸娃娃,僵尸娃娃,外表很恐怖但心底很善良的小僵尸，等级不高的时候行动会有些僵硬。,0,0,0,PET,2星阴,11053,0,0,AvatarAtlas,icon_zombie_2_yin,1,0.9,0.9,2,8,4,5.4,11,0.2,0.8,400022,65,0,0,0,972,0,0,0,0,0,0,0,50,0,0,0,50,0,0,0,10000,100,100,0,0,0,101053,301053,301073,301072,0,0,3,4,0,1000,monster_devil,200,0,0,0,0,0,120,15,240,1,1.2,15000,15000,10000,1081,0,0,0,63531,63538,63539,0,0,0,0,0,0,0,0,0,0,0,0,1000002#3000,0,2,20000,0,0,0,0,0,0,0,0,0,0,0,0,1,101,1,76,0,0,0,0,0,0,0,0,0,0,0
30054,浴雨狐妖,浴雨狐妖,喜欢在下雨天出来活动的狐妖，会扮成诱人的美女样子在雨中湿身嬉戏。,2,0,0,PET,3星水,11054,0,0,AvatarAtlas,icon_evilfox_3_shui,1,0.9,0.9,3,8,1,4.680000000000001,11,0.2,1,400023,110,0,0,0,972,0,0,0,0,0,0,0,53,0,0,0,51,0,0,0,10000,100,100,0,0,0,101054,301054,301073,301072,0,0,3,4,0,1000,monster_devil,200,0,0,0,0,0,120,15,240,1,1.2,15000,20000,10000,1086,0,0,0,63541,63548,63549,0,0,0,0,0,0,0,0,0,0,0,0,1000002#3000,0,2,20000,0,0,0,0,0,0,0,0,0,0,0,0,1,101,1,76,0,0,0,0,0,0,0,0,0,0,0
30055,藏树狐妖,藏树狐妖,隐藏在丛林大树中的狐妖，喜欢变幻森林中的道路，使路人迷路。,1,0,0,PET,3星木,11055,0,0,AvatarAtlas,icon_evilfox_3_mu,1,0.9,0.9,3,8,2,5.9399999999999995,11,0.05,1,400023,110,0,0,0,972,0,0,0,0,0,0,0,53,0,0,0,51,0,0,0,10000,100,100,0,0,0,101055,301055,301073,301072,0,0,3,4,0,1000,monster_devil,200,0,0,0,0,0,120,15,240,1,1.2,20000,25000,15000,1091,0,0,0,63551,63558,63559,0,0,0,0,0,0,0,0,0,0,0,0,1000002#3000,0,2,20000,0,0,0,0,0,0,0,0,0,0,0,0,1,101,1,76,0,0,0,0,0,0,0,0,0,0,0
30056,惹火狐妖,惹火狐妖,身材妖娆的人形狐妖，美艳不可方物，放电时无人可以抵挡。,0,0,0,PET,3星火,11056,0,0,AvatarAtlas,icon_evilfox_3_huo,1,0.9,0.9,3,8,0,6.3,11,0.05,0.9,400023,86,0,0,0,1296,0,0,0,0,0,0,0,65,0,0,0,65,0,0,0,10000,100,100,0,0,0,101056,301056,301073,301072,0,0,3,4,0,1000,monster_devil,200,0,0,0,0,0,120,15,240,1,1.2,15000,15000,10000,1061,0,0,0,63561,63568,63569,0,0,0,0,0,0,0,0,0,0,0,0,1000002#3000,0,2,20000,0,0,0,0,0,0,0,0,0,0,0,0,1,67,1,51,0,0,0,0,0,0,0,0,0,0,0
30057,迷踪影狐,迷踪影狐,最神秘的狐妖，游走在光影之间，神龙见首不见尾。,0,0,0,PET,3星阳,11057,0,0,AvatarAtlas,icon_evilfox_3_yang,1,0.9,0.9,3,8,3,5.4,11,0.2,0.8,400023,86,0,0,0,1296,0,0,0,0,0,0,0,65,0,0,0,65,0,0,0,10000,100,100,0,0,0,101057,301057,301073,301072,0,0,3,4,0,1000,monster_devil,200,0,0,0,0,0,120,15,240,1,1.2,15000,15000,10000,1084,0,0,0,63571,63578,63579,0,0,0,0,0,0,0,0,0,0,0,0,1000002#3000,0,2,20000,0,0,0,0,0,0,0,0,0,0,0,0,1,101,1,76,0,0,0,0,0,0,0,0,0,0,0
30058,九尾冥狐,九尾冥狐,以死灵之术修行千年的狐妖，相传有九尾，每一条可幻化一种人形，美艳非凡。,2,0,0,PET,3星阴,11058,0,0,AvatarAtlas,icon_evilfox_3_yin,1,0.9,0.9,3,8,4,4.680000000000001,11,0.2,1,400023,110,0,0,0,972,0,0,0,0,0,0,0,53,0,0,0,51,0,0,0,10000,100,100,0,0,0,101058,301058,301073,301072,0,0,3,4,0,1000,monster_devil,200,0,0,0,0,0,120,15,240,1,1.2,15000,10000,15000,1089,0,0,0,63581,63588,63589,0,0,0,0,0,0,0,0,0,0,0,0,1000002#3000,0,2,20000,0,0,0,0,0,0,0,0,0,0,0,0,1,101,1,76,0,0,0,0,0,0,0,0,0,0,0
30059,沸水符人,沸水符人,沸腾的开水组成了高温水人，注意避免烫伤。,0,0,0,PET,3星水,11059,0,0,AvatarAtlas,icon_uncontrolmech_3_shui,1,0.8,0.8,3,8,1,5.4,11,0.2,0.8,400024,86,0,0,0,1296,0,0,0,0,0,0,0,65,0,0,0,65,0,0,0,10000,100,100,0,0,0,101059,301059,301073,301072,0,0,3,4,0,1000,monster_devil,200,0,0,0,0,0,120,15,240,1,1.2,15000,15000,10000,1084,0,0,0,63591,63598,63599,0,0,0,0,0,0,0,0,0,0,0,0,1000002#3000,0,2,20000,0,0,0,0,0,0,0,0,0,0,0,0,1,101,1,76,0,0,0,0,0,0,0,0,0,0,0
30060,爆木符人,爆木符人,发狂的时候会散射木屑。,2,0,0,PET,3星木,11060,0,0,AvatarAtlas,icon_uncontrolmech_3_mu,1,0.8,0.8,3,8,2,4.680000000000001,11,0.2,1,400024,110,0,0,0,972,0,0,0,0,0,0,0,53,0,0,0,51,0,0,0,10000,100,100,0,0,0,101060,301060,301073,301072,0,0,3,4,0,1000,monster_devil,200,0,0,0,0,0,120,15,240,1,1.2,15000,10000,15000,1089,0,0,0,63601,63608,63609,0,0,0,0,0,0,0,0,0,0,0,0,1000002#3000,0,2,20000,0,0,0,0,0,0,0,0,0,0,0,0,1,101,1,76,0,0,0,0,0,0,0,0,0,0,0
30061,烈碳符人,烈碳符人,炽热的木炭会发出噼噼啪啪的声音。,0,0,0,PET,3星火,11061,0,0,AvatarAtlas,icon_uncontrolmech_3_huo,1,0.8,0.8,3,8,0,6.3,11,0.05,0.9,400024,86,0,0,0,1296,0,0,0,0,0,0,0,65,0,0,0,65,0,0,0,10000,100,100,0,0,0,101061,301061,301073,301072,0,0,3,4,0,1000,monster_devil,200,0,0,0,0,0,120,15,240,1,1.2,15000,15000,10000,1062,0,0,0,63611,63618,63619,0,0,0,0,0,0,0,0,0,0,0,0,1000002#3000,0,2,20000,0,0,0,0,0,0,0,0,0,0,0,0,1,67,1,51,0,0,0,0,0,0,0,0,0,0,0
