INDEX,TYPE,DIFFICULTY,NAME,DESC,SCENE_NAME,ROLE_BIRTH_POINT,MODEL_COLOR,BACK_MUSIC,MUSIC_VOLUME,START_SOUND,WIN_SOUND,LOST_SOUND,BOSS_SOUND,START_X,START_Z,END_X,END_Z,MINIMAP_TEXTURE,MINIMAP_TEXTURE_W,MINIMAP_TEXTURE_H,STAGENUMBER,DROP_FRIST,DROPGROUPID,GROUP_PLOT,LOOT_PREVEIW,DROPMIN,DROPMAX,FRONT_INDEX,FRONT_INDEX_1,FRONT_INDEX_2,AFTER_INDEX_1,AFTER_INDEX_2,DIALOG,CHECK_TIME,CHECK_BATTLE,RENFERENCE_BATTLE,BOSS_ACTIVE_RATE,HEADICON,BOSS_MONEY,ADDSTAR_0,ADDSTAR_1,ADDSTAR_2,CHALLENGE_NUM,SWEEP_TIME,CAMERA_PATH,DRAMA_PARAM,STAGE_TIME,AWARD_TYPE_1,AWARD_1,AWARD_TYPE_2,AWARD_2,AWARD_TYPE_3,AWARD_3,KEEPLINE,MONSTER_MONEY,MONSTER_EXP,BOSS_EXP,MONSTER_COUNT,DIFFICULT,STATUS,OPENTIME,OPENDAY,OPENMONTH,STAGELIMIT,EVENT_OPEN_COST,EVENT_EXTRA_COST,STAGE_TYPE,DESC_MJ,PLAYER_EXP,EXP_TIME,NEED_BATTLE,DIFFICULTY_NUM,ROLE_BIRTH_DIRECTION
20044,1,1,古碑界限【5-4】,在两镇的交界之处，有一块青色界碑，两面有字，南刻佑安，北书青松。,loyalismwood_2,-15 -2 -3,0 0 0 255,Sound/Stage/blue_stage_bgm,0.7,0,Sound/new/GK_win,Sound/new/GK_lost,Sound/dub/monkey_boss_cute,-93.9,-46.2,79.6,51.3,textures/minimap/loyalismwood_2,1136,639,5-4,,98044,6092831|6092823|6092833|6092832|6092841|6092831|6092823|6092832|6092832|6092841,30005#1|30004#1|30003#1|30002#1|30001#1,2,2,20043,20043,0,20045,0,0,3,1700,5690,2000,70136,0,0,2001,2002,99,1,0,,180,0,0,0,0,0,0,1,77,17,50,25,1,4,0,0,0,0,0,0,1,0,15,3,5690,0,0
20045,1,1,他镇密林【5-5】,过了古碑就是青松镇外的群山密林，和佑安镇颇为相似。,loyalismwood_3,-61 0 -10,60 130 190 160,Sound/Stage/blue_stage_bgm,0.7,0,Sound/new/GK_win,Sound/new/GK_lost,Sound/dub/shuangweiyouhun_boss_cute,-92.2,-50.7,78,55.8,textures/minimap/loyalismwood_3,854,480,5-5,,98045,6092831|6092823|6092833|6092832|6092841|6092831|6092823|6092832|6092832|6092841,30005#1|30004#1|30003#1|30002#1|30001#1,2,2,20044,20044,0,20046,0,40129,3,1700,5700,2000,70140,0,0,2001,2002,99,1,0,end_dialog=5003074,180,0,0,0,0,0,0,1,84,18,50,25,1,4,0,0,0,0,0,0,1,0,15,3,5700,0,0
20046,1,1,枯木炭骨【5-6】,一片被大火烧过的树林，黑色的枯枝遍地都是。,lava_core_2,19 6 -32,255 0 0 200,Sound/Stage/light_stage_bgm,0.7,0,Sound/new/GK_win,Sound/new/GK_lost,Sound/dub/duopo_boss_cute,-120.6,-61.3,106.4,66.3,textures/minimap/lava_core_2,854,480,5-6,,98046,6092701|6092833|6092832|6092831|6092046,40046#1|2000002#1|30005#1|30004#1|30003#1|30002#1|30001#1,4,4,20045,20045,0,20047,0,40140,3,1800,5710,2000,70142,0,0,2001,2002,10,1,0,,180,0,0,0,0,0,0,1,28,8,50,25,1,3,0,0,0,0,0,0,1,0,15,3,5710,0,0
20047,1,1,焦土之林【5-7】,越是树林密集的地方，大火的痕迹越是明显，呈现出一片焦土之色。,lava_core_3,70 5 28,255 0 0 200,Sound/Stage/red_stage_bgm,0.7,0,Sound/new/GK_win,Sound/new/GK_lost,Sound/dub/mingjiezhanjiang_boss_cute,-121.6,-61.8,107.3,66.9,textures/minimap/lava_core_3,1136,639,5-7,,98047,6092831|6092823|6092833|6092832|6092841|6092831|6092823|6092832|6092832|6092841,30005#1|30004#1|30003#1|30002#1|30001#1,2,2,20046,20046,0,20048,0,0,3,1900,7510,2000,70146,0,0,2001,2002,99,1,0,,180,0,0,0,0,0,0,1,77,18,50,25,1,3,0,0,0,0,0,0,1,0,15,3,7510,0,0
20048,1,1,被毁古木【5-8】,一棵上千年的参天古木冒着青烟，已经被大火断送了千年寿元。,lava_core_2,-74 5 35,255 0 0 200,Sound/Stage/shadow_stage_bgm,0.7,0,Sound/new/GK_win,Sound/new/GK_lost,Sound/dub/shuangweiyouhun_boss_cute,-120.6,-61.3,106.4,66.3,textures/minimap/lava_core_2,854,480,5-8,,98048,6092831|6092823|6092833|6092832|6092841|6092831|6092823|6092832|6092832|6092841,30005#1|30004#1|30003#1|30002#1|30001#1,2,2,20047,20047,0,20049,0,0,3,1900,7520,2000,70150,0,0,2001,2002,99,1,0,,180,0,0,0,0,0,0,1,80,19,50,25,1,3,0,0,0,0,0,0,1,0,15,3,7520,0,0
20049,1,1,赤石热路【5-9】,被烧过的小路石头都变了颜色，散发着滚滚热浪。,lava_core_2,-74 5 35,255 0 0 200,Sound/Stage/red_stage_bgm,0.7,0,Sound/new/GK_win,Sound/new/GK_lost,Sound/dub/mingjiezhanjiang_boss_cute,-120.6,-61.3,106.4,66.3,textures/minimap/lava_core_2,854,480,5-9,,98049,6092841|6092831|6092303|6092843|6092851|6092841|6092851|6092303|6092843|6092831|6092842|6092843|6092831|6092851|6092303|6092841|6092851|6092842|6092701|6092831,16202#1|2000002#1|30005#1|30004#1|30003#1|30002#1|30001#1,4,4,20048,20048,0,20050,0,0,3,2000,7820,2000,70152,0,0,2001,2002,10,1,0,,180,0,0,0,0,0,0,1,84,20,50,25,1,3,0,0,0,0,0,0,1,0,15,3,7820,0,0
20050,1,1,林边江河【5-10】,一条滔滔大江阻断了密林的火势，不时有渡船穿江而过。,lava_core_2,-74 5 35,255 0 0 200,Sound/Stage/red_stage_bgm,0.7,0,Sound/new/GK_win,Sound/new/GK_lost,Sound/dub/gintan_boss_cute,-120.6,-61.3,106.4,66.3,textures/minimap/lava_core_2,854,480,5-10,2000012#1,98050,6092841|6092831|6092842|6092302|6092851|6092841|6092302|6092842|6092843|6092831|6092842|6092302|6092831|6092851|6092841|6092841|6092831|6092701|6092843|6092851,16102#1|2000002#1|30005#1|30004#1|30003#1|30002#1|30001#1,4,4,20049,20049,0,20051,0,40145,3,2100,8090,2000,70154,0,0,2001,2002,10,1,0,begin_dialog=5003077|end_dialog=5003080|astrology_tip=佑安镇神秘假死事件似乎并非表面那么简单，居然有妖以[FF9900]星相石碎片[FFFFFF]施展傀儡之术！|astrology_num=星相石碎片*1,180,0,0,0,0,0,0,1,90,20,50,25,1,3,0,0,0,0,0,0,1,0,15,3,8090,0,0
20051,1,1,有江川遥【6-1】,大江名为川遥，贯穿青松镇外而过，是南北河运主河道。,Lonng_Water03,-60 0 -13,60 130 190 160,Sound/Stage/green_stage_bgm,0.7,0,Sound/new/GK_win,Sound/new/GK_lost,Sound/dub/spider_boss_cute,-73.5,-34.8,59.2,39.9,textures/minimap/Lonng_Water03,1136,639,6-1,,98051,6092831|6092823|6092833|6092832|6092841|6092831|6092823|6092832|6092832|6092841,30005#1|30004#1|30003#1|30002#1|30001#1,2,2,20050,20050,0,20052,0,40097,3,2000,7270,2000,70158,0,0,2001,2002,99,1,0,end_dialog=5003085,180,0,0,0,0,0,0,1,15,5,50,25,1,1,0,0,0,0,0,0,1,0,15,3,7270,0,0
20052,1,1,江边渡口【6-2】,川遥江边有一座不大的渡口，是两岸百姓通行的唯一船渡之路。,Lonng_Water02,-40 0 51,0 0 0 255,Sound/Stage/green_stage_bgm,0.7,0,Sound/new/GK_win,Sound/new/GK_lost,Sound/dub/monkey_boss_cute,-117,-59.2,102.7,64.3,textures/minimap/Lonng_Water02,1136,639,6-2,,98052,6092831|6092823|6092833|6092832|6092841|6092831|6092823|6092832|6092832|6092841,30005#1|30004#1|30003#1|30002#1|30001#1,2,2,20051,20051,0,20053,0,0,3,2000,7280,2000,70162,0,0,2001,2002,99,1,0,,180,0,0,0,0,0,0,1,5,2,50,25,1,0,0,0,0,0,0,0,1,0,15,3,7280,0,0
20053,1,1,跨江石桥【6-3】,数百年前，青松镇的一位父母官为了方便百姓，修建了一座以江为名的石桥，但百姓为了纪念此大人，便以此人之姓称呼此桥——陈桥。,Lonng_Water02,-40 0 51,0 0 0 255,Sound/Stage/blue_stage_bgm,0.7,0,Sound/new/GK_win,Sound/new/GK_lost,Sound/dub/coatlord_boss_cute,-117,-59.2,102.7,64.3,textures/minimap/Lonng_Water02,1136,639,6-3,,98053,6092701|6092833|6092051|6092832|6092831,40051#1|2000002#1|30005#1|30004#1|30003#1|30002#1|30001#1,4,4,20052,20052,0,20054,0,0,3,2000,7290,2000,70164,0,0,2001,2002,99,1,0,,180,0,0,0,0,0,0,1,8,3,50,25,1,0,0,0,0,0,0,0,1,0,15,3,7290,0,0
20054,1,1,渡江之舟【6-4】,江边停靠着几叶渡船，方便百姓过江。,Lonng_Water03,-60 0 -13,60 130 190 160,Sound/Stage/green_stage_bgm,0.7,0,Sound/new/GK_win,Sound/new/GK_lost,Sound/dub/flower_boss_cute,-73.5,-34.8,59.2,39.9,textures/minimap/Lonng_Water03,1136,639,6-4,,98054,6092831|6092823|6092833|6092832|6092841|6092831|6092823|6092832|6092832|6092841,30005#1|30004#1|30003#1|30002#1|30001#1,2,2,20053,20053,0,20055,0,0,3,2000,10240,2000,70168,0,0,2001,2002,99,1,0,,180,0,0,0,0,0,0,1,8,2,50,25,1,0,0,0,0,0,0,0,1,0,15,3,10240,0,0
20055,1,1,伴江之村【6-5】,江边两岸远远可以看见袅袅炊烟，是伴江而建的村庄。,Lonng_Water02,14 0 15,0 0 0 255,Sound/Stage/green_stage_bgm,0.7,0,Sound/new/GK_win,Sound/new/GK_lost,Sound/dub/coatlord_boss_cute,-117,-59.2,102.7,64.3,textures/minimap/Lonng_Water02,1136,639,6-5,,98055,6092831|6092823|6092833|6092832|6092841|6092831|6092823|6092832|6092832|6092841,30005#1|30004#1|30003#1|30002#1|30001#1,2,2,20054,20054,0,20056,0,40001,3,2100,10250,2000,70172,0,0,2001,2002,99,1,0,begin_dialog=5003088,180,0,0,0,0,0,0,1,10,4,50,25,1,0,0,0,0,0,0,0,1,0,15,3,10250,0,0
20056,1,1,千妖分舵【6-6】,江边最大的建筑是一座木寨，此寨明为河工，实为千妖盟分舵。,Immortal_cliff_1,15 0 29,0 0 0 255,Sound/Stage/red_stage_bgm,0.7,0,Sound/new/GK_win,Sound/new/GK_lost,Sound/dub/deerlord_boss_cute,-94.3,-46.5,80,51.5,textures/minimap/Immortal_cliff_1,1618,910,6-6,,98056,6092833|6092701|6092054|6092832|6092831,40054#1|2000002#1|30005#1|30004#1|30003#1|30002#1|30001#1,4,4,20055,20055,0,20057,0,40014,3,2100,10260,2000,70174,0,0,2001,2002,10,1,0,begin_dialog=5003092,180,0,0,0,0,0,0,1,8,3,50,25,1,1,0,0,0,0,0,0,1,0,15,3,10260,0,0
20057,1,1,倚江妖寨【6-7】,千妖盟分舵倚江而建，易守难攻。,Immortal_cliff_3,-9 0 30,0 0 0 255,Sound/Stage/shadow_stage_bgm,0.7,0,Sound/new/GK_win,Sound/new/GK_lost,Sound/dub/monkey_boss_cute,-117.3,-59.4,103.1,64.5,textures/minimap/Immortal_cliff_3,1225,689,6-7,,98057,6092831|6092823|6092833|6092832|6092841|6092831|6092823|6092832|6092832|6092841,30005#1|30004#1|30003#1|30002#1,2,2,20056,20056,0,20058,0,0,3,2100,10470,2000,70178,0,0,2001,2002,99,1,0,,180,0,0,0,0,0,0,1,10,3,50,25,1,1,0,0,0,0,0,0,1,0,15,3,10470,0,0
20058,1,1,厚围高栏【6-8】,妖寨四周都围起了高高地木栅栏，牢固结实。,Immortal_cliff_2,47 0 -3,0 0 0 255,Sound/Stage/shadow_stage_bgm,0.7,0,Sound/new/GK_win,Sound/new/GK_lost,Sound/dub/spider_boss_cute,-106.7,-53.5,92.4,58.5,textures/minimap/Immortal_cliff_2,1618,910,6-8,,98058,6092831|6092823|6092833|6092832|6092841|6092831|6092823|6092832|6092832|6092841,30005#1|30004#1|30003#1|30002#1,2,2,20057,20057,0,20059,0,0,3,2100,10530,2000,70182,0,0,2001,2002,99,1,0,,180,0,0,0,0,0,0,1,13,4,50,25,1,1,0,0,0,0,0,0,1,0,15,3,10530,0,0
20059,1,1,分舵木楼【6-9】,寨中心是一座三层木楼，楼外有几队小妖巡逻。,Immortal_cliff_2,47 0 -3,0 0 0 255,Sound/Stage/blue_stage_bgm,0.7,0,Sound/new/GK_win,Sound/new/GK_lost,Sound/dub/deerlord_boss_cute,-106.7,-53.5,92.4,58.5,textures/minimap/Immortal_cliff_2,1618,910,6-9,,98059,6092841|6092831|6092305|6092843|6092851|6092841|6092851|6092305|6092843|6092831|6092842|6092843|6092831|6092851|6092305|6092841|6092851|6092842|6092701|6092831,16003#1|2000002#1|30005#1|30004#1|30003#1|30002#1,4,4,20058,20058,0,20060,0,0,3,2600,15030,2000,70184,0,0,2001,2002,10,1,0,,180,0,0,0,0,0,0,1,13,4,50,25,1,1,0,0,0,0,0,0,1,0,15,3,15030,0,0
20060,1,1,妖事大厅【6-10】,透过木楼大门，可以看见一间宽大的大厅。常有高阶的妖魔在厅中议事。,Immortal_cliff_3,2 -1 -48,0 0 0 255,Sound/Stage/shadow_stage_bgm,0.7,0,Sound/new/GK_win,Sound/new/GK_lost,Sound/dub/tigerlord_boss_cute,-117.3,-59.4,103.1,64.5,textures/minimap/Immortal_cliff_3,1225,689,6-10,2000012#1,98060,6092841|6092831|6092842|6092308|6092851|6092841|6092308|6092842|6092843|6092831|6092842|6092308|6092831|6092851|6092841|6092841|6092831|6092701|6092843|6092851,16303#1|2000002#1|30005#1|30004#1|30003#1|30002#1,4,4,20059,20059,0,20061,0,40019,3,2800,16950,2000,70186,0,0,2001,2002,10,1,0,begin_dialog=5003096|end_dialog=5003099|astrology_tip=在川遥江边竟有一座千妖盟的分舵水寨，主事之妖依然魔化，无双等人收缴了他的[FF9900]星相石碎片[FFFFFF]，从他口中得到了主谋人的信息。|astrology_num=星相石碎片*1,180,0,0,0,0,0,0,1,15,5,50,25,1,1,0,0,0,0,0,0,1,0,15,3,16950,0,0
20061,1,1,阴寒之地【7-1】,几座大山之中雾气弥漫，树影婆娑，充满了阴寒之气。,thebot_door03,-13 0 53,60 130 190 160,Sound/Stage/blue_stage_bgm,0.7,0,Sound/new/GK_win,Sound/new/GK_lost,Sound/dub/deerlord_boss_cute,-142.2,-73.4,127.9,78.5,textures/minimap/thebot_door03,1136,639,7-1,,98061,6092841|6092831|6092842|6092843|6092851|6092841|6092851|6092842|6092843|6092831,30005#1|30004#1|30003#1|30002#1,2,2,20060,20060,0,20062,0,40026,3,2100,14800,2000,70190,0,0,2001,2002,99,1,0,begin_dialog=5003104,180,0,0,0,0,0,0,1,10,3,50,25,1,2,0,0,0,0,0,0,1,0,15,3,14800,0,0
20062,1,1,无草山路【7-2】,一条山路隐约进入山中，四周光秃秃的并无草木。,thebot_door02,-44 0 -22,60 130 190 160,Sound/Stage/blue_stage_bgm,0.7,0,Sound/new/GK_win,Sound/new/GK_lost,Sound/dub/dongxueshou_boss_cute,-129.2,-66.1,114.9,71.2,textures/minimap/thebot_door02,1136,639,7-2,0,98062,6092841|6092831|6092842|6092843|6092851|6092841|6092851|6092842|6092843|6092831,30005#1|30004#1|30003#1|30002#1,2,2,20061,20061,0,20063,0,0,3,2200,14810,2000,70194,0,0,2001,2002,99,1,0,,180,0,0,0,0,0,0,1,10,3,50,25,1,2,0,0,0,0,0,0,1,0,15,3,14810,0,0
20063,1,1,避光之谷【7-3】,群山之中隐有一条细长的峡谷，常年无光，阴暗异常。,thebot_door01,8 0 16,60 130 190 160,Sound/Stage/green_stage_bgm,0.7,0,Sound/new/GK_win,Sound/new/GK_lost,Sound/dub/monkey_boss_cute,-109.7,-55.2,95.4,60.2,textures/minimap/thebot_door01,1136,639,7-3,,98063,6092833|6092701|6092832|6092831|6092056,40056#1|2000002#2|30005#1|30004#1|30003#1|30002#1,4,4,20062,20062,0,20064,0,0,3,2700,14820,2000,70196,0,0,2001,2002,99,1,0,,180,0,0,0,0,0,0,1,13,4,50,25,1,2,0,0,0,0,0,0,1,0,15,3,14820,0,0
20064,1,1,机括守卫【7-4】,谷中不时有机括声传出，是数个机括守卫在巡逻。,thebot_door02,50 0 34,60 130 190 160,Sound/Stage/blue_stage_bgm,0.7,0,Sound/new/GK_win,Sound/new/GK_lost,Sound/dub/monkey_boss_cute,-129.2,-66.1,114.9,71.2,textures/minimap/thebot_door02,1136,639,7-4,0,98064,6092841|6092831|6092842|6092843|6092851|6092841|6092851|6092842|6092843|6092831,30005#1|30004#1|30003#1|30002#1,2,2,20063,20063,0,20065,0,0,3,2700,14920,2000,70200,0,0,2001,2002,99,1,0,,180,0,0,0,0,0,0,1,13,3,50,25,1,2,0,0,0,0,0,0,1,0,15,3,14920,0,0
20065,1,1,谷中陋室【7-5】,深谷之中有间简陋的木屋，常有轰鸣声传出，似乎有什么人在其中。,thebot_door02,50 0 34,60 130 190 160,Sound/Stage/blue_stage_bgm,0.7,0,Sound/new/GK_win,Sound/new/GK_lost,Sound/dub/monkey_boss_cute,-129.2,-66.1,114.9,71.2,textures/minimap/thebot_door02,1136,639,7-5,,98065,6092841|6092831|6092842|6092843|6092851|6092841|6092851|6092842|6092843|6092831,30005#1|30004#1|30003#1|30002#1,2,2,20064,20064,0,20066,0,40035,3,2800,14930,2000,70204,0,0,2001,2002,99,1,0,begin_dialog=5003108|end_dialog=5003113,180,0,0,0,0,0,0,1,15,4,50,25,1,2,0,0,0,0,0,0,1,0,15,3,14930,0,0
20066,1,1,谷外森林【7-6】,深谷之外都是遮天蔽日的密林环绕，将此谷封闭其中。,loyalismwood_2,57 0 -20,0 0 0 255,Sound/Stage/light_stage_bgm,0.7,0,Sound/new/GK_win,Sound/new/GK_lost,Sound/dub/tianyi_boss_cute,-93.9,-46.2,79.6,51.3,textures/minimap/loyalismwood_2,1136,639,7-6,,98066,6092833|6092701|6092832|6092831|6092059,40059#1|2000002#2|30005#1|30004#1|30003#1|30002#1,4,4,20065,20065,0,20067,0,40043,3,2800,14940,2000,70206,0,0,2001,2002,10,1,0,,180,0,0,0,0,0,0,1,10,3,50,25,1,4,0,0,0,0,0,0,1,0,15,3,14940,0,0
20067,1,1,蔽日石阵【7-7】,在山中突兀的出现大片空地，树立着高矮不同的石柱，远远看去似乎有阵法隐含其中，但因年代久远，已无阵法之力。,loyalismwood_2,57 0 -20,0 0 0 255,Sound/Stage/red_stage_bgm,0.7,0,Sound/new/GK_win,Sound/new/GK_lost,Sound/dub/neza_boss_cute,-93.9,-46.2,79.6,51.3,textures/minimap/loyalismwood_2,1136,639,7-7,,98067,6092841|6092831|6092842|6092843|6092851|6092841|6092851|6092842|6092843|6092831,30005#1|30004#1|30003#1|30002#1,2,2,20066,20066,0,20068,0,0,3,2900,14950,2000,70210,0,0,2001,2002,99,1,0,,180,0,0,0,0,0,0,1,13,4,50,25,1,4,0,0,0,0,0,0,1,0,15,3,14950,0,0
20068,1,1,阵眼古屋【7-8】,阵眼中有座精巧的古屋，看样式竟和佑安镇城门楼有些相似。,loyalismwood_1,-31 -2 24,0 0 0 255,Sound/Stage/light_stage_bgm,0.7,0,Sound/new/GK_win,Sound/new/GK_lost,Sound/dub/qiuju_boss_cute,-80.3,-38.6,66,43.7,textures/minimap/loyalismwood_1,1136,639,7-8,,98068,6092841|6092831|6092842|6092843|6092851|6092841|6092851|6092842|6092843|6092831,30005#1|30004#1|30003#1|30002#1,2,2,20067,20067,0,20069,0,0,3,2900,17590,2000,70214,0,0,2001,2002,99,1,0,,180,0,0,0,0,0,0,1,15,4,50,25,1,4,0,0,0,0,0,0,1,0,15,3,17590,0,0
20069,1,1,小屋密道【7-9】,小屋下有条仅供一人通过的密道，黝黑一片，不知通往何方。,loyalismwood_2,5 0 33,0 0 0 255,Sound/Stage/light_stage_bgm,0.7,0,Sound/new/GK_win,Sound/new/GK_lost,Sound/dub/monkey_boss_cute,-93.9,-46.2,79.6,51.3,textures/minimap/loyalismwood_2,1136,639,7-9,,98069,6092841|6092831|6092307|6092843|6092851|6092841|6092851|6092307|6092843|6092831|6092842|6092843|6092831|6092851|6092307|6092841|6092851|6092842|6092701|6092831,16203#1|2000002#2|30005#1|30004#1|30003#1|30002#1,4,4,20068,20068,0,20070,0,0,3,3300,19360,2000,70216,0,0,2001,2002,10,1,0,,180,0,0,0,0,0,0,1,18,4,50,25,1,4,0,0,0,0,0,0,1,0,15,3,19360,0,0
20070,1,1,通灵之根【7-10】,密道尽头竟是个参天古树的根部，这古木已然通灵，整个根部都充满了灵力。,loyalismwood_3,41 0 17,60 130 190 160,Sound/Stage/light_stage_bgm,0.7,0,Sound/new/GK_win,Sound/new/GK_lost,Sound/dub/lightningmaster_boss_cute,-92.2,-50.7,78,55.8,textures/minimap/loyalismwood_3,854,480,7-10,2000012#1,98070,6092841|6092831|6092842|6092306|6092851|6092841|6092306|6092842|6092843|6092831|6092842|6092306|6092831|6092851|6092841|6092841|6092831|6092701|6092843|6092851,16103#1|2000002#2|30005#1|30004#1|30003#1|30002#1,4,4,20069,20069,0,20071,0,40051,3,3500,19370,2000,70218,0,0,2001,2002,10,1,0,begin_dialog=5003115|end_dialog=5003120|astrology_tip=夜长安最终不敌众人，被上官欢顺利收服，战利品是一枚[FF9900]星相石碎片[FFFFFF]！|astrology_num=星相石碎片*1,180,0,0,0,0,0,0,1,23,6,50,25,1,4,0,0,0,0,0,0,1,0,15,3,19370,0,0
20071,1,1,上古战场【8-1】,木境通往水境的途中，必经一条遗址之路，据说某场大战留下的战斗痕迹。,lava_core_2,19 6 -32,255 0 0 200,Sound/Stage/shadow_stage_bgm,0.7,0,Sound/new/GK_win,Sound/new/GK_lost,Sound/dub/ghostkeeper_black_boss_cute,-120.6,-61.3,106.4,66.3,textures/minimap/lava_core_2,854,480,8-1,,98071,6092841|6092831|6092842|6092843|6092851|6092841|6092851|6092842|6092843|6092831,30005#1|30004#1|30003#1|30002#1,2,2,20070,20070,0,20072,0,40067,3,2900,18780,2000,70222,0,0,2001,2002,99,1,0,begin_dialog=5003125,180,0,0,0,0,0,0,1,15,4,50,25,1,3,0,0,0,0,0,0,1,0,15,3,18780,0,0
20072,1,1,炎魔石碑【8-2】,传说曾有位名为炎天的大妖魔突破了五境壁垒，在五境中肆虐。,lava_core_2,-74 5 35,255 0 0 200,Sound/Stage/red_stage_bgm,0.7,0,Sound/new/GK_win,Sound/new/GK_lost,Sound/dub/mohuawushi_boss_cute,-120.6,-61.3,106.4,66.3,textures/minimap/lava_core_2,854,480,8-2,,98072,6092841|6092831|6092842|6092843|6092851|6092841|6092851|6092842|6092843|6092831,30005#1|30004#1|30003#1|30002#1,2,2,20071,20071,0,20073,0,0,3,2900,18790,2000,70226,0,0,2001,2002,99,1,0,,180,0,0,0,0,0,0,1,18,5,50,25,1,3,0,0,0,0,0,0,1,0,15,3,18790,0,0
20073,1,1,丰碑祭文【8-3】,阳界上仙出手将其封印才挽救了五境百姓，人们感激上仙，立碑记录此事，相传至今。,lava_core_3,-4 0 -33,255 0 0 200,Sound/Stage/shadow_stage_bgm,0.7,0,Sound/new/GK_win,Sound/new/GK_lost,Sound/dub/deerlord_boss_cute,-121.6,-61.8,107.3,66.9,textures/minimap/lava_core_3,1136,639,8-3,,98073,6092701|6092833|6092832|6092831|6092064,40062#1|2000002#2|30005#1|30004#1|30003#1|30002#1,4,4,20072,20072,0,20074,0,0,3,3400,18800,2000,70228,0,0,2001,2002,99,1,0,,180,0,0,0,0,0,0,1,21,7,50,25,1,3,0,0,0,0,0,0,1,0,15,3,18800,0,0
20074,1,1,贫瘠山村【8-4】,此处曾是繁华的村镇，不知从何时起，竟渐渐败落了。,lava_core_1,56 0 1,255 0 0 200,Sound/Stage/red_stage_bgm,0.7,0,Sound/new/GK_win,Sound/new/GK_lost,Sound/dub/ghostkeeper_white_boss_cute,-114.2,-57.7,99.9,62.7,textures/minimap/lava_core_1,1136,639,8-4,,98074,6092841|6092831|6092842|6092843|6092851|6092841|6092851|6092842|6092843|6092831,30005#1|30004#1|30003#1|30002#1,2,2,20073,20073,0,20075,0,0,3,3400,18810,2000,70232,0,0,2001,2002,99,1,0,,180,0,0,0,0,0,0,1,23,6,50,25,1,3,0,0,0,0,0,0,1,0,15,3,18810,0,0
20075,1,1,干涸农田【8-5】,村庄附近的农田片片龟裂，眼看着没了收成。,lava_core_3,-4 0 -33,255 0 0 200,Sound/Stage/red_stage_bgm,0.7,0,Sound/new/GK_win,Sound/new/GK_lost,Sound/dub/ghostkeeper_black_boss_cute,-121.6,-61.8,107.3,66.9,textures/minimap/lava_core_3,1136,639,8-5,,98075,6092841|6092831|6092842|6092843|6092851|6092841|6092851|6092842|6092843|6092831,30005#1|30004#1|30003#1|30002#1,2,2,20074,20074,0,20076,0,40072,3,3400,18820,2000,70236,0,0,2001,2002,99,1,0,,180,0,0,0,0,0,0,1,28,7,50,25,1,3,0,0,0,0,0,0,1,0,15,3,18820,0,0
20076,1,1,山涧灵泉【8-6】,与山外的贫瘠山地完全不同，这里山青水灵，一派生机。,Lonng_Water02,14 0 15,0 0 0 255,Sound/Stage/shadow_stage_bgm,0.7,0,Sound/new/GK_win,Sound/new/GK_lost,Sound/dub/panda_boss_cute,-117,-59.2,102.7,64.3,textures/minimap/Lonng_Water02,1136,639,8-6,,98076,6092701|6092833|6092066|6092832|6092831,40066#1|2000002#2|30005#1|30004#1|30003#1|30002#1,4,4,20075,20075,0,20077,0,40080,3,3500,18830,2000,70238,0,0,2001,2002,10,1,0,begin_dialog=5003129,180,0,0,0,0,0,0,1,15,4,50,25,1,0,0,0,0,0,0,0,1,0,15,3,18830,0,0
20077,1,1,灵脉丰土【8-7】,山中土壤丰饶肥沃，生长出很多灵气十足的植物。,Lonng_Water01,15 -9 28,0 0 0 255,Sound/Stage/red_stage_bgm,0.7,0,Sound/new/GK_win,Sound/new/GK_lost,Sound/dub/monkey_boss_cute,-90,-44.1,75.7,49.1,textures/minimap/Lonng_Water01,1136,639,8-7,,98077,6092841|6092831|6092842|6092843|6092851|6092841|6092851|6092842|6092843|6092831,30005#1|30004#1|30003#1|30002#1,2,2,20076,20076,0,20078,0,0,3,3500,18840,2000,70242,0,0,2001,2002,99,1,0,,180,0,0,0,0,0,0,1,18,6,50,25,1,0,0,0,0,0,0,0,1,0,15,3,18840,0,0
20078,1,1,泉边妖林【8-8】,围绕在泉边竟有一圈树木隐隐有灵智初开的征兆。,Lonng_Water03,-60 0 -13,60 130 190 160,Sound/Stage/shadow_stage_bgm,0.7,0,Sound/new/GK_win,Sound/new/GK_lost,Sound/dub/windmaster_boss_cute,-73.5,-34.8,59.2,39.9,textures/minimap/Lonng_Water03,1136,639,8-8,,98078,6092841|6092831|6092842|6092843|6092851|6092841|6092851|6092842|6092843|6092831,30005#1|30004#1|30003#1|30002#1,2,2,20077,20077,0,20079,0,0,3,3500,24190,2000,70246,0,0,2001,2002,99,1,0,,180,0,0,0,0,0,0,1,21,6,50,25,1,0,0,0,0,0,0,0,1,0,15,3,24190,0,0
