INDEX,NAME,TIP_TITLE,INFO,BUFFER_TYPE,ANIMATION,EFFECT,VALUE_COEFF,EFFECT_PARAM,TIME,ADD_TIME,TIMES,AFFECT_TYPE,AFFECT_VALUE,ADD_AFFECT_VALUE,AFFECT_TYPE_1,AFFECT_VALUE_1,ADD_AFFECT_VALUE_1,BUFF_RANGE,BUFFER_ATLAS_NAME,BUFFER_SPRITE_NAME,SKILL_ATLAS_NAME,SKILL_SPRITE_NAME,SCRIPT,ITEM_TYPE,ITEM_ID,ITEM_NUM,COST_TYPE,COST_ID,COST_NUM,EXTRA_CONDITION,SHOCKSCERRN_TIME,RANGE,AFFECT_TIME,SPUTTERING_DAMAGE,TARGET,EXTRA_BUFFID,START_BATTLE,UPGRADE_BATTLE
330033,0,天翼隼攻击力提升,0,AffectValueBuffer,0,5276,0,0,3,0,0,ATTACK_RATE,1000,2.9999999999999996,0,0,0,1,SkillAtlas,buff_10,SkillAtlas,skill_critic_27,0,1,1003,5,0,2000008,5,0,0,0,0,0,0,0,30,50
330034,0,褚乘射手降低敌方防御力,0,AffectValueBuffer,0,0,0,0,3,0,0,ATTACK_RATE,1000,2.9999999999999996,0,0,0,1,SkillAtlas,buff_10,SkillAtlas,skill_critic_27,0,1,1003,5,0,2000008,5,0,0,0,0,0,0,0,30,50
330035,0,碧眼蝶仙1技能群体回血,5秒回复5次,ChangeValueBuffer,0,5255,base_coeff=0.114|add_coeff=0.00029,0,5,0,5,HP,10,0,0,0,0,0,SkillAtlas,buff_10,SkillAtlas,skill_critic_27,0,1,1003,5,0,2000008,5,0,0,0,0,0,0,0,30,50
330036,0,珠贝仙子1技能群体回血,5秒回复5次,ChangeValueBuffer,0,5255,base_coeff=0.114|add_coeff=0.00029,0,5,0,5,HP,10,0,0,0,0,0,SkillAtlas,buff_10,SkillAtlas,skill_critic_27,0,1,1003,5,0,2000008,5,0,0,0,0,0,0,0,30,50
330037,0,苍叶白虎1技能单体加血,0,AffectValueBuffer,0,5255,base_coeff=1.5|add_coeff=0.00375,0,1,0,1,HP,10,0,0,0,0,0,SkillAtlas,buff_10,SkillAtlas,skill_critic_27,0,1,1003,5,0,2000008,5,0,0,0,0,0,0,0,30,50
330038,0,苍叶白虎2技能DOT,0,ChangeValueBuffer,0,5275,base_coeff=-0.028|add_coeff=-0.0006,0,5,0,5,HP,-7,-2,0,0,0,0,SkillAtlas,buff_10,SkillAtlas,skill_critic_27,0,1,1003,5,0,2000008,5,0,0,0,0,0,0,0,30,50
330039,0,苍叶白虎4技能单体加血,0,AffectValueBuffer,0,5255,base_coeff=0.75|add_coeff=0.00375,0,1,0,1,HP,10,0,0,0,0,0,SkillAtlas,buff_10,SkillAtlas,skill_critic_27,0,1,1003,5,0,2000008,5,0,0,0,0,0,0,0,30,50
330040,0,洞雪兽4技能DOT,0,ChangeValueBuffer,0,5255,base_coeff=-0.14|add_coeff=-0.0006,0,5,0,5,HP,-7,-2,0,0,0,0,SkillAtlas,buff_10,SkillAtlas,skill_critic_27,0,1,1003,5,0,2000008,5,0,0,0,0,0,0,0,30,50
330041,0,洞雪兽2技能降低敌方防御力,0,AffectValueBuffer,0,0,0,0,3,0,0,DEFENCE_RATE,1000,2.9999999999999996,0,0,0,1,SkillAtlas,buff_10,SkillAtlas,skill_critic_27,0,1,1003,5,0,2000008,5,0,0,0,0,0,0,0,30,50
330042,0,黑无常1技能群体DOT,0,ChangeValueBuffer,0,5081,base_coeff=-0.083|add_coeff=-0.00017,0,5,0,5,HP,-7,-2,0,0,0,0,SkillAtlas,buff_10,SkillAtlas,skill_critic_27,0,1,1003,5,0,2000008,5,0,0,0,0,0,0,0,30,50
330043,0,黑无常2技能单体DOT,0,ChangeValueBuffer,0,5081,base_coeff=-0.028|add_coeff=-0.0006,0,5,0,5,HP,-7,-2,0,0,0,0,SkillAtlas,buff_10,SkillAtlas,skill_critic_27,0,1,1003,5,0,2000008,5,0,0,0,0,0,0,0,30,50
330044,0,傀儡魔甲技能单体DOT,0,ChangeValueBuffer,0,5081,base_coeff=-0.14|add_coeff=-0.0006,0,5,0,5,HP,-7,-2,0,0,0,0,SkillAtlas,buff_10,SkillAtlas,skill_critic_27,0,1,1003,5,0,2000008,5,0,0,0,0,0,0,0,30,50
330045,0,猫天师1技能群体回血,5秒回复5次,ChangeValueBuffer,0,5278,base_coeff=0.114|add_coeff=0.00029,0,5,0,5,HP,10,0,0,0,0,0,SkillAtlas,buff_10,SkillAtlas,skill_critic_27,0,1,1003,5,0,2000008,5,0,0,0,0,0,0,0,30,50
330046,0,六根道人2技能降低敌方防御力,0,AffectValueBuffer,0,0,0,0,3,0,0,DEFENCE_RATE,1000,2.9999999999999996,0,0,0,1,SkillAtlas,buff_10,SkillAtlas,skill_critic_27,0,1,1003,5,0,2000008,5,0,0,0,0,0,0,0,30,50
330047,0,六根道人4技能群体DOT,0,ChangeValueBuffer,0,5286,base_coeff=-0.14|add_coeff=-0.0006,0,5,0,5,HP,-7,-2,0,0,0,0,SkillAtlas,buff_10,SkillAtlas,skill_critic_27,0,1,1003,5,0,2000008,5,0,0,0,0,0,0,0,30,50
330048,0,神火兽2技能降低敌方防御力,0,AffectValueBuffer,0,0,0,0,3,0,0,DEFENCE_RATE,1000,2.9999999999999996,0,0,0,1,SkillAtlas,buff_10,SkillAtlas,skill_critic_27,0,1,1003,5,0,2000008,5,0,0,0,0,0,0,0,30,50
330049,0,神火兽4技能群体DOT,0,ChangeValueBuffer,0,5275,base_coeff=-0.14|add_coeff=-0.0006,0,5,0,5,HP,-7,-2,0,0,0,0,SkillAtlas,buff_10,SkillAtlas,skill_critic_27,0,1,1003,5,0,2000008,5,0,0,0,0,0,0,0,30,50
330050,0,树精灵1技能单体持续回血,5秒回复5次,ChangeValueBuffer,0,5255,base_coeff=0.3|add_coeff=0.00075,0,5,0,5,HP,10,0,0,0,0,0,SkillAtlas,buff_10,SkillAtlas,skill_critic_27,0,1,1003,5,0,2000008,5,0,0,0,0,0,0,0,30,50
330051,0,白无常1技能群体单次加血,0,AffectValueBuffer,0,5255,base_coeff=0.571|add_coeff=0.00143,0,1,0,1,HP,10,0,0,0,0,0,SkillAtlas,buff_10,SkillAtlas,skill_critic_27,0,1,1003,5,0,2000008,5,0,0,0,0,0,0,0,30,50
330052,0,白无常2技能群体DOT,0,ChangeValueBuffer,0,5081,base_coeff=-0.14|add_coeff=-0.0006,0,5,0,5,HP,-7,-2,0,0,0,0,SkillAtlas,buff_10,SkillAtlas,skill_critic_27,0,1,1003,5,0,2000008,5,0,0,0,0,0,0,0,30,50
330053,0,白无常3技能单体体单次加血,0,AffectValueBuffer,0,5255,base_coeff=0.75|add_coeff=0.00375,0,1,0,1,HP,10,0,0,0,0,0,SkillAtlas,buff_10,SkillAtlas,skill_critic_27,0,1,1003,5,0,2000008,5,0,0,0,0,0,0,0,30,50
330054,0,游云青龙伤害减免,0,AffectValueBuffer,0,5283,0,0,3,0,0,DEFENCE_HIT_RATE,1800,5,0,0,0,1,SkillAtlas,buff_10,SkillAtlas,skill_critic_27,0,1,1003,5,0,2000008,5,0,0,0,0,0,0,0,30,50
330055,0,纸伞浪人1技能单体持续回血,5秒回复5次,ChangeValueBuffer,0,5255,base_coeff=0.3|add_coeff=0.00075,0,5,0,5,HP,10,0,0,0,0,0,SkillAtlas,buff_10,SkillAtlas,skill_critic_27,0,1,1003,5,0,2000008,5,0,0,0,0,0,0,0,30,50
330056,0,古墓暗灵1技能群体群体加血,0,AffectValueBuffer,0,5255,base_coeff=0.45|add_coeff=0.00114,0,1,0,1,HP,10,0,0,0,0,0,SkillAtlas,buff_10,SkillAtlas,skill_critic_27,0,1,1003,5,0,2000008,5,0,0,0,0,0,0,0,30,50
330057,0,古墓暗灵2技能群体DOT,0,ChangeValueBuffer,0,5275,base_coeff=-0.1|add_coeff=-0.00048,0,5,0,5,HP,-5,-1,0,0,0,0,SkillAtlas,buff_10,SkillAtlas,skill_critic_27,0,1,1003,5,0,2000008,5,0,0,0,0,0,0,0,30,50
330058,0,古墓暗灵3技能单体体单次加血,0,AffectValueBuffer,0,5255,base_coeff=0.6|add_coeff=0.003,0,1,0,1,HP,10,0,0,0,0,0,SkillAtlas,buff_10,SkillAtlas,skill_critic_27,0,1,1003,5,0,2000008,5,0,0,0,0,0,0,0,30,50
330059,0,持枪仙君1技能单体持续回血,5秒回复5次,ChangeValueBuffer,0,5255,base_coeff=0.25|add_coeff=0.0006,0,5,0,5,HP,10,0,0,0,0,0,SkillAtlas,buff_10,SkillAtlas,skill_critic_27,0,1,1003,5,0,2000008,5,0,0,0,0,0,0,0,30,50
330060,0,持枪仙君1技能单体单次回血,0,AffectValueBuffer,0,5255,base_coeff=0.5|add_coeff=0.0024,0,1,0,1,HP,25,5,0,0,0,0,SkillAtlas,buff_10,SkillAtlas,skill_critic_27,0,1,1003,5,0,2000008,5,0,0,0,0,0,0,0,30,50
330061,0,独孤求败2技能降低敌方防御力,0,AffectValueBuffer,0,0,0,0,3,0,0,DEFENCE_RATE,1000,2.9999999999999996,0,0,0,1,SkillAtlas,buff_10,SkillAtlas,skill_critic_27,0,1,1003,5,0,2000008,5,0,0,0,0,0,0,0,30,50
330062,0,独孤求败4技能群体DOT,0,ChangeValueBuffer,0,5275,base_coeff=-0.1|add_coeff=-0.00048,0,5,0,5,HP,-5,-1,0,0,0,0,SkillAtlas,buff_10,SkillAtlas,skill_critic_27,0,1,1003,5,0,2000008,5,0,0,0,0,0,0,0,30,50
330063,0,夺魄1技能单体持续回血,5秒回复5次,ChangeValueBuffer,0,5255,base_coeff=0.24|add_coeff=0.0006,0,5,0,5,HP,10,0,0,0,0,0,SkillAtlas,buff_10,SkillAtlas,skill_critic_27,0,1,1003,5,0,2000008,5,0,0,0,0,0,0,0,30,50
330064,0,健美牛头1技能群体持续回血,5秒回复5次,ChangeValueBuffer,0,5255,base_coeff=0.08|add_coeff=0.00023,0,5,0,5,HP,10,0,0,0,0,0,SkillAtlas,buff_10,SkillAtlas,skill_critic_27,0,1,1003,5,0,2000008,5,0,0,0,0,0,0,0,30,50
330065,0,鹿力大仙1技能群体持续回血,5秒回复5次,ChangeValueBuffer,0,5255,base_coeff=0.08|add_coeff=0.00023,0,5,0,5,HP,10,0,0,0,0,0,SkillAtlas,buff_10,SkillAtlas,skill_critic_27,0,1,1003,5,0,2000008,5,0,0,0,0,0,0,0,30,50
330066,0,天门守将1技能群体持续回血,5秒回复5次,ChangeValueBuffer,0,5278,base_coeff=0.08|add_coeff=0.00023,0,5,0,5,HP,10,0,0,0,0,0,SkillAtlas,buff_10,SkillAtlas,skill_critic_27,0,1,1003,5,0,2000008,5,0,0,0,0,0,0,0,30,50
330067,0,独孤求败4技能群体DOT,0,ChangeValueBuffer,0,5275,base_coeff=-0.1|add_coeff=-0.00048,0,5,0,5,HP,-5,-1,0,0,0,0,SkillAtlas,buff_10,SkillAtlas,skill_critic_27,0,1,1003,5,0,2000008,5,0,0,0,0,0,0,0,30,50
330068,0,羊力大仙1技能大单体持续回血,5秒回复5次,ChangeValueBuffer,0,5255,base_coeff=0.24|add_coeff=0.0006,0,5,0,5,HP,10,0,0,0,0,0,SkillAtlas,buff_10,SkillAtlas,skill_critic_27,0,1,1003,5,0,2000008,5,0,0,0,0,0,0,0,30,50
330069,0,真武马面1技能群体单次加血,0,AffectValueBuffer,0,5255,base_coeff=0.45|add_coeff=0.00114,0,1,0,1,HP,10,0,0,0,0,0,SkillAtlas,buff_10,SkillAtlas,skill_critic_27,0,1,1003,5,0,2000008,5,0,0,0,0,0,0,0,30,50
330070,0,真武马面2技能群体DOT,0,ChangeValueBuffer,0,5275,base_coeff=-0.1|add_coeff=-0.00048,0,5,0,5,HP,-5,-1,0,0,0,0,SkillAtlas,buff_10,SkillAtlas,skill_critic_27,0,1,1003,5,0,2000008,5,0,0,0,0,0,0,0,30,50
330071,0,真武马面3技能单体体单次加血,0,AffectValueBuffer,0,5255,base_coeff=0.6|add_coeff=0.003,0,1,0,1,HP,10,0,0,0,0,0,SkillAtlas,buff_10,SkillAtlas,skill_critic_27,0,1,1003,5,0,2000008,5,0,0,0,0,0,0,0,30,50
330072,0,褚乘射手2技能DOT,0,ChangeValueBuffer,0,5275,base_coeff=-0.1|add_coeff=-0.00048,0,5,0,5,HP,-5,-1,0,0,0,0,SkillAtlas,buff_10,SkillAtlas,skill_critic_27,0,1,1003,5,0,2000008,5,0,0,0,0,0,0,0,30,50
330073,0,冰凌元帅伤害减免,0,AffectValueBuffer,0,5283,0,0,3,0,0,DEFENCE_HIT_RATE,1800,5,0,0,0,1,SkillAtlas,buff_10,SkillAtlas,skill_critic_27,0,1,1003,5,0,2000008,5,0,0,0,0,0,0,0,30,50
330074,0,梵地麒麟单体持续回血,5秒回复5次,ChangeValueBuffer,0,5278,base_coeff=0.24|add_coeff=0.0006,0,5,0,5,HP,10,0,0,0,0,0,SkillAtlas,buff_10,SkillAtlas,skill_critic_27,0,1,1003,5,0,2000008,5,0,0,0,0,0,0,0,30,50
330075,0,猫天师1技能群体回血,5秒回复5次,ChangeValueBuffer,0,5278,base_coeff=0.1|add_coeff=0.002,0,5,0,5,HP,10,0,0,0,0,0,SkillAtlas,buff_10,SkillAtlas,skill_critic_27,0,1,1003,5,0,2000008,5,0,0,0,0,0,0,0,30,50
330076,0,傀儡魔甲伤害减免,0,AffectValueBuffer,0,5282,0,0,5,0,0,DEFENCE_HIT_RATE,2000,10,0,0,0,1,SkillAtlas,buff_10,SkillAtlas,skill_critic_27,0,1,1003,5,0,2000008,5,0,0,0,0,0,0,0,30,50
330077,0,黑无常1技能群体DOT,0,ChangeValueBuffer,0,5081,base_coeff=-15|add_coeff=-0.005,0,5,0,5,HP,-150,-1,0,0,0,0,SkillAtlas,buff_10,SkillAtlas,skill_critic_27,0,1,1003,5,0,2000008,5,0,0,0,0,0,0,0,30,50
330078,0,白无常1技能群体单次加血,0,AffectValueBuffer,0,5255,base_coeff=1.35|add_coeff=0.00675,0,1,0,1,HP,40,0,0,0,0,0,SkillAtlas,buff_10,SkillAtlas,skill_critic_27,0,1,1003,5,0,2000008,5,0,0,0,0,0,0,0,30,50
330079,0,持枪仙君1技能单体持续回血,5秒回复5次,ChangeValueBuffer,0,5255,base_coeff=15|add_coeff=0.00175,0,5,0,5,HP,50,0,0,0,0,0,SkillAtlas,buff_10,SkillAtlas,skill_critic_27,0,1,1003,5,0,2000008,5,0,0,0,0,0,0,0,30,50
330080,0,树精灵1技能单体持续回血,5秒回复5次,ChangeValueBuffer,0,5255,base_coeff=0.45|add_coeff=0.00225,0,5,0,5,HP,10,0,0,0,0,0,SkillAtlas,buff_10,SkillAtlas,skill_critic_27,0,1,1003,5,0,2000008,5,0,0,0,0,0,0,0,30,50
330081,0,傀儡魔甲技能单体DOT,0,ChangeValueBuffer,0,5081,base_coeff=-15|add_coeff=-0.005,0,5,0,5,HP,-150,-1,0,0,0,0,SkillAtlas,buff_10,SkillAtlas,skill_critic_27,0,1,1003,5,0,2000008,5,0,0,0,0,0,0,0,30,50
330082,0,白无常2技能群体DOT,0,ChangeValueBuffer,0,5081,base_coeff=-15|add_coeff=-0.005,0,5,0,5,HP,-150,-1,0,0,0,0,SkillAtlas,buff_10,SkillAtlas,skill_critic_27,0,1,1003,5,0,2000008,5,0,0,0,0,0,0,0,30,50
330083,0,持枪仙君1技能单体单次回血,0,AffectValueBuffer,0,5255,base_coeff=30|add_coeff=0.005,0,1,0,1,HP,5000,25,0,0,0,0,SkillAtlas,buff_10,SkillAtlas,skill_critic_27,0,1,1003,5,0,2000008,5,0,0,0,0,0,0,0,30,50
330084,0,霞光朱雀攻击力提升,0,AffectValueBuffer,0,5276,0,0,5,0,0,ATTACK_RATE,40000,200,0,0,0,1,SkillAtlas,buff_10,SkillAtlas,skill_critic_27,0,1,1003,5,0,2000008,5,0,0,0,0,0,0,0,30,50
330085,0,六根道人2技能降低敌方防御力,0,AffectValueBuffer,0,0,0,0,5,0,0,DEFENCE_RATE,2000,10,0,0,0,1,SkillAtlas,buff_10,SkillAtlas,skill_critic_27,0,1,1003,5,0,2000008,5,0,0,0,0,0,0,0,30,50
301001,钢骨,钢骨,减少所有友方受到的伤害{4}%,AffectValueBuffer,0,1,0,0,0,0,0,HIT_RATE,160,1,0,0,0,10,SkillAtlas,buff_12,SkillAtlas,skill_critic_20,0,1,1003,5,0,2000008,5,0,0,0,0,0,0,0,30,50
301002,血阳,血阳,增加自己每秒生命恢复{4}点,AffectValueBuffer,0,1,0,0,0,0,0,AUTO_HP,4,0,0,0,0,1,SkillAtlas,buff_07,SkillAtlas,skill_critic_41,0,1,1003,5,0,2000008,5,0,0,0,0,0,0,0,30,50
301003,钢骨,钢骨,减少所有友方受到的伤害{4}%,AffectValueBuffer,0,1,0,0,0,0,0,HIT_RATE,160,1,0,0,0,10,SkillAtlas,buff_12,SkillAtlas,skill_critic_20,0,1,1003,5,0,2000008,5,0,0,0,0,0,0,0,30,50
301004,凝心,凝心,增加自身攻击{4}点,AffectValueBuffer,0,1,0,0,0,0,0,ATTACK,200,1,0,0,0,1,SkillAtlas,buff_10,SkillAtlas,skill_critic_5,0,1,1003,5,0,2000008,5,0,0,0,0,0,0,0,30,50
301005,神佑,神佑,增加自己角色的命中{4}%,AffectValueBuffer,0,1,0,0,0,0,0,HIT_TARGET_RATE,400,2,0,0,0,1,SkillAtlas,buff_12,SkillAtlas,skill_critic_10,0,1,1003,5,0,2000008,5,0,0,0,0,0,0,0,30,50
301006,钢骨,钢骨,减少所有友方受到的伤害{4}%,AffectValueBuffer,0,1,0,0,0,0,0,HIT_RATE,160,1,0,0,0,10,SkillAtlas,buff_12,SkillAtlas,skill_critic_20,0,1,1003,5,0,2000008,5,0,0,0,0,0,0,0,30,50
301007,钢骨,钢骨,减少所有友方受到的伤害{4}%,AffectValueBuffer,0,1,0,0,0,0,0,HIT_RATE,160,1,0,0,0,10,SkillAtlas,buff_12,SkillAtlas,skill_critic_20,0,1,1003,5,0,2000008,5,0,0,0,0,0,0,0,30,50
301008,凌波,凌波,增加自己防御{4}点,AffectValueBuffer,0,1,0,0,0,0,0,DEFENCE,200,1,0,0,0,1,SkillAtlas,buff_20,SkillAtlas,skill_critic_31,0,1,1003,5,0,2000008,5,0,0,0,0,0,0,0,30,50
301009,魂鼎,魂鼎,增加自己生命上限{4}点,AffectValueBuffer,0,1,0,0,0,0,0,HP_MAX,500,3,0,0,0,1,SkillAtlas,buff_16,SkillAtlas,skill_critic_18,0,1,1003,5,0,2000008,5,0,0,0,0,0,0,0,30,50
301010,魂鼎,魂鼎,增加自己生命上限{4}点,AffectValueBuffer,0,1,0,0,0,0,0,HP_MAX,500,3,0,0,0,1,SkillAtlas,buff_16,SkillAtlas,skill_critic_18,0,1,1003,5,0,2000008,5,0,0,0,0,0,0,0,30,50
301011,壁垒,壁垒,增加自己防御{4}点,AffectValueBuffer,0,1,0,0,0,0,0,DEFENCE,200,1,0,0,0,1,SkillAtlas,buff_12,SkillAtlas,skill_critic_24,0,1,1003,5,0,2000008,5,0,0,0,0,0,0,0,30,50
301012,星陨,星陨,增加自身命中{4}%,AffectValueBuffer,0,1,0,0,0,0,0,HIT_TARGET_RATE,400,2,0,0,0,1,SkillAtlas,buff_19,SkillAtlas,skill_critic_35,0,1,1003,5,0,2000008,5,0,0,0,0,0,0,0,30,50
301013,迅雷,迅雷,增加自己攻击速度{4}%,AffectValueBuffer,0,1,0,0,0,0,0,ATTACK_SPEED_RATE,1200,6,0,0,0,1,SkillAtlas,buff_14,SkillAtlas,skill_critic_30,0,1,1003,5,0,2000008,5,0,0,0,0,0,0,0,30,50
301014,灵生,灵生,增加自身生命恢复{4}点,AffectValueBuffer,0,1,0,0,0,0,0,AUTO_HP,4,0,0,0,0,1,SkillAtlas,buff_07,SkillAtlas,skill_critic_28,0,1,1003,5,0,2000008,5,0,0,0,0,0,0,0,30,50
301015,瞬步,瞬步,增加自身闪避{4}%,AffectValueBuffer,0,1,0,0,0,0,0,DODGE_RATE,400,2,0,0,0,1,SkillAtlas,buff_20,SkillAtlas,skill_critic_32,0,1,1003,5,0,2000008,5,0,0,0,0,0,0,0,30,50
301016,神佑,神佑,增加自己的命中{4}%,AffectValueBuffer,0,1,0,0,0,0,0,HIT_TARGET_RATE,400,2,0,0,0,1,SkillAtlas,buff_12,SkillAtlas,skill_critic_10,0,1,1003,5,0,2000008,5,0,0,0,0,0,0,0,30,50
301017,神佑,神佑,增加自己的命中{4}%,AffectValueBuffer,0,1,0,0,0,0,0,HIT_TARGET_RATE,400,2,0,0,0,1,SkillAtlas,buff_12,SkillAtlas,skill_critic_10,0,1,1003,5,0,2000008,5,0,0,0,0,0,0,0,30,50
301018,灵生,灵生,增加自身生命恢复{4}点,AffectValueBuffer,0,1,0,0,0,0,0,AUTO_HP,6,0,0,0,0,1,SkillAtlas,buff_07,SkillAtlas,skill_critic_28,0,1,1003,5,0,2000008,5,0,0,0,0,0,0,0,30,50
301019,神佑,神佑,增加自己的命中{4}%,AffectValueBuffer,0,1,0,0,0,0,0,HIT_TARGET_RATE,600,3,0,0,0,1,SkillAtlas,buff_12,SkillAtlas,skill_critic_10,0,1,1003,5,0,2000008,5,0,0,0,0,0,0,0,30,50
301020,钢骨,钢骨,减少所有友方受到的伤害{4}%,AffectValueBuffer,0,1,0,0,0,0,0,HIT_RATE,240,1,0,0,0,10,SkillAtlas,buff_12,SkillAtlas,skill_critic_20,0,1,1003,5,0,2000008,5,0,0,0,0,0,0,0,30,50
301021,灵生,灵生,增加自身生命恢复{4}点,AffectValueBuffer,0,1,0,0,0,0,0,AUTO_HP,4,0,0,0,0,1,SkillAtlas,buff_07,SkillAtlas,skill_critic_28,0,1,1003,5,0,2000008,5,0,0,0,0,0,0,0,30,50
301022,0,0,使5米范围内敌人受到的伤害增加{4}%,AffectValueBuffer,0,1,0,0,0,0,0,DEFENCE_HIT_RATE,-400,-2,0,0,0,1,SkillAtlas,buff_23,SkillAtlas,skill_critic_8,0,1,1003,5,0,2000008,5,0,0,0,0,0,0,0,30,50
301023,凌波,凌波,增加自己防御{4}点,AffectValueBuffer,0,1,0,0,0,0,0,DEFENCE,200,1,0,0,0,1,SkillAtlas,buff_20,SkillAtlas,skill_critic_31,0,1,1003,5,0,2000008,5,0,0,0,0,0,0,0,30,50
301024,强健,强健,增加自身生命上限数值{4}点,AffectValueBuffer,0,1,0,0,0,0,0,HP_MAX,500,3,0,0,0,1,SkillAtlas,buff_16,SkillAtlas,skill_critic_24,0,1,1003,5,0,2000008,5,0,0,0,0,0,0,0,30,50
301025,迅雷,迅雷,增加自己攻击速度{4}%,AffectValueBuffer,0,1,0,0,0,0,0,ATTACK_SPEED_RATE,1200,6,0,0,0,1,SkillAtlas,buff_14,SkillAtlas,skill_critic_30,0,1,1003,5,0,2000008,5,0,0,0,0,0,0,0,30,50
301026,迅雷,迅雷,增加自己攻击速度{4}%,AffectValueBuffer,0,1,0,0,0,0,0,ATTACK_SPEED_RATE,1200,6,0,0,0,1,SkillAtlas,buff_14,SkillAtlas,skill_critic_30,0,1,1003,5,0,2000008,5,0,0,0,0,0,0,0,30,50
301027,壁垒,壁垒,增加自己防御{4}点,AffectValueBuffer,0,1,0,0,0,0,0,DEFENCE,200,1,0,0,0,1,SkillAtlas,buff_12,SkillAtlas,skill_critic_24,0,1,1003,5,0,2000008,5,0,0,0,0,0,0,0,30,50
301028,御神,御神,增加自己暴击伤害{4}%,AffectValueBuffer,0,1,0,0,0,0,0,HIT_CRITICAL_STRIKE_RATE,500,3,0,0,0,1,SkillAtlas,buff_11,SkillAtlas,skill_critic_37,0,1,1003,5,0,2000008,5,0,0,0,0,0,0,0,30,50
301029,壁垒,壁垒,增加自己防御{4}点,AffectValueBuffer,0,1,0,0,0,0,0,DEFENCE,200,1,0,0,0,1,SkillAtlas,buff_12,SkillAtlas,skill_critic_24,0,1,1003,5,0,2000008,5,0,0,0,0,0,0,0,30,50
301030,魂鼎,魂鼎,增加自己生命上限{4}点,AffectValueBuffer,0,1,0,0,0,0,0,HP_MAX,500,3,0,0,0,1,SkillAtlas,buff_16,SkillAtlas,skill_critic_18,0,1,1003,5,0,2000008,5,0,0,0,0,0,0,0,30,50
301031,强健,强健,增加自身生命上限数值{4}点,AffectValueBuffer,0,1,0,0,0,0,0,HP_MAX,500,3,0,0,0,1,SkillAtlas,buff_16,SkillAtlas,skill_critic_24,0,1,1003,5,0,2000008,5,0,0,0,0,0,0,0,30,50
301032,强健,强健,增加自身生命上限数值{4}点,AffectValueBuffer,0,1,0,0,0,0,0,HP_MAX,500,3,0,0,0,1,SkillAtlas,buff_16,SkillAtlas,skill_critic_24,0,1,1003,5,0,2000008,5,0,0,0,0,0,0,0,30,50
301033,星陨,星陨,增加自身命中{4}%,AffectValueBuffer,0,1,0,0,0,0,0,HIT_TARGET_RATE,400,2,0,0,0,1,SkillAtlas,buff_19,SkillAtlas,skill_critic_35,0,1,1003,5,0,2000008,5,0,0,0,0,0,0,0,30,50
301034,伏击,伏击,增加主角魔法恢复速度每0.5秒{4}点,AffectValueBuffer,0,1,0,0,0,0,0,AUTO_MP,6,0,0,0,0,1,SkillAtlas,buff_18,SkillAtlas,skill_critic_21,0,1,1003,5,0,2000008,5,0,0,0,0,0,0,0,30,50
301035,壮志,壮志,增加自己攻击力{4}点,AffectValueBuffer,0,1,0,0,0,0,0,ATTACK,200,1,0,0,0,1,SkillAtlas,buff_10,SkillAtlas,skill_critic_7,0,1,1003,5,0,2000008,5,0,0,0,0,0,0,0,30,50
301036,神佑,神佑,增加自己的命中{4}%,AffectValueBuffer,0,1,0,0,0,0,0,HIT_TARGET_RATE,400,2,0,0,0,1,SkillAtlas,buff_12,SkillAtlas,skill_critic_10,0,1,1003,5,0,2000008,5,0,0,0,0,0,0,0,30,50
301037,血阳,血阳,增加自己每秒生命恢复5点,AffectValueBuffer,0,1,0,0,0,0,0,AUTO_HP,4,0,0,0,0,1,SkillAtlas,buff_07,SkillAtlas,skill_critic_41,0,1,1003,5,0,2000008,5,0,0,0,0,0,0,0,30,50
301038,钢骨,钢骨,减少所有友方受到的伤害{4}%,AffectValueBuffer,0,1,0,0,0,0,0,HIT_RATE,160,1,0,0,0,10,SkillAtlas,buff_12,SkillAtlas,skill_critic_20,0,1,1003,5,0,2000008,5,0,0,0,0,0,0,0,30,50
301039,壁垒,壁垒,增加自己防御{4}点,AffectValueBuffer,0,1,0,0,0,0,0,DEFENCE,200,1,0,0,0,1,SkillAtlas,buff_12,SkillAtlas,skill_critic_24,0,1,1003,5,0,2000008,5,0,0,0,0,0,0,0,30,50
301040,凌波,凌波,增加自己防御{4}点,AffectValueBuffer,0,1,0,0,0,0,0,DEFENCE,200,1,0,0,0,1,SkillAtlas,buff_20,SkillAtlas,skill_critic_31,0,1,1003,5,0,2000008,5,0,0,0,0,0,0,0,30,50
301041,星陨,星陨,增加自身命中{4}%,AffectValueBuffer,0,1,0,0,0,0,0,HIT_TARGET_RATE,400,2,0,0,0,1,SkillAtlas,buff_19,SkillAtlas,skill_critic_35,0,1,1003,5,0,2000008,5,0,0,0,0,0,0,0,30,50
301042,强健,强健,增加自身生命上限数值{4}点,AffectValueBuffer,0,1,0,0,0,0,0,HP_MAX,500,3,0,0,0,1,SkillAtlas,buff_16,SkillAtlas,skill_critic_24,0,1,1003,5,0,2000008,5,0,0,0,0,0,0,0,30,50
301043,魂鼎,魂鼎,增加自己生命上限{4}点,AffectValueBuffer,0,1,0,0,0,0,0,HP_MAX,500,3,0,0,0,1,SkillAtlas,buff_16,SkillAtlas,skill_critic_18,0,1,1003,5,0,2000008,5,0,0,0,0,0,0,0,30,50
