INDEX,MONSTER,DRAMA_MONSTER,WAYPOINT,DESC,DELAY,GROUP
21024009,74122,0,17,精英阴之境3-4,0,4
21024008,74122,0,18,精英阴之境3-4,0,4
21024007,74122,0,19,精英阴之境3-4,0,4
21024000,74123,0,20,精英阴之境3-4,0,5
21024001,74123,0,21,精英阴之境3-4,0,5
21024002,74123,0,22,精英阴之境3-4,0,5
21024004,74124,0,23,精英阴之境3-4,0,5
21025029,74125,0,0,精英阴之境3-5,0,1
21025028,74125,0,1,精英阴之境3-5,0,1
21025027,74126,0,2,精英阴之境3-5,0,1
21025026,74126,0,3,精英阴之境3-5,0,1
21025025,74126,0,4,精英阴之境3-5,0,1
21025023,74125,0,5,精英阴之境3-5,0,2
21025022,74125,0,6,精英阴之境3-5,0,2
21025021,74118,0,7,精英阴之境3-5,0,2
21025020,74118,0,8,精英阴之境3-5,0,2
21025019,74118,0,9,精英阴之境3-5,0,2
21025017,74125,0,10,精英阴之境3-5,0,3
21025016,74125,0,11,精英阴之境3-5,0,3
21025015,74126,0,12,精英阴之境3-5,0,3
21025014,74126,0,13,精英阴之境3-5,0,3
21025013,74126,0,14,精英阴之境3-5,0,3
21025011,74125,0,15,精英阴之境3-5,0,4
21025010,74125,0,16,精英阴之境3-5,0,4
21025009,74118,0,17,精英阴之境3-5,0,4
21025008,74118,0,18,精英阴之境3-5,0,4
21025007,74118,0,19,精英阴之境3-5,0,4
21025003,74127,0,20,精英阴之境3-5,0,5
21025004,74127,0,21,精英阴之境3-5,0,5
21025005,74127,0,22,精英阴之境3-5,0,5
21025001,74128,0,23,精英阴之境3-5,0,5
21026029,74129,0,0,精英木之境3-6,0,1
21026028,74129,0,1,精英木之境3-6,0,1
21026027,74130,0,2,精英木之境3-6,0,1
21026026,74130,0,3,精英木之境3-6,0,1
21026025,74130,0,4,精英木之境3-6,0,1
21026023,74131,0,5,精英木之境3-6,0,2
21026022,74131,0,6,精英木之境3-6,0,2
21026021,74132,0,7,精英木之境3-6,0,2
21026020,74132,0,8,精英木之境3-6,0,2
21026019,74132,0,9,精英木之境3-6,0,2
21026017,74129,0,10,精英木之境3-6,0,3
21026016,74129,0,11,精英木之境3-6,0,3
21026015,74130,0,12,精英木之境3-6,0,3
21026014,74130,0,13,精英木之境3-6,0,3
21026013,74130,0,14,精英木之境3-6,0,3
21026011,74131,0,15,精英木之境3-6,0,4
21026010,74131,0,16,精英木之境3-6,0,4
21026009,74132,0,17,精英木之境3-6,0,4
21026008,74132,0,18,精英木之境3-6,0,4
21026007,74132,0,19,精英木之境3-6,0,4
21026000,74133,0,20,精英木之境3-6,0,5
21026001,74133,0,21,精英木之境3-6,0,5
21026002,74133,0,22,精英木之境3-6,0,5
21026004,74134,0,23,精英木之境3-6,0,5
21027029,74135,0,0,精英木之境3-7,0,1
21027028,74135,0,1,精英木之境3-7,0,1
21027027,74136,0,2,精英木之境3-7,0,1
21027026,74136,0,3,精英木之境3-7,0,1
21027025,74136,0,4,精英木之境3-7,0,1
21027023,74137,0,5,精英木之境3-7,0,2
21027022,74137,0,6,精英木之境3-7,0,2
21027021,74138,0,7,精英木之境3-7,0,2
21027020,74138,0,8,精英木之境3-7,0,2
21027019,74138,0,9,精英木之境3-7,0,2
21027017,74135,0,10,精英木之境3-7,0,3
21027016,74135,0,11,精英木之境3-7,0,3
21027015,74136,0,12,精英木之境3-7,0,3
21027014,74136,0,13,精英木之境3-7,0,3
21027013,74136,0,14,精英木之境3-7,0,3
21027011,74137,0,15,精英木之境3-7,0,4
21027010,74137,0,16,精英木之境3-7,0,4
21027009,74138,0,17,精英木之境3-7,0,4
21027008,74138,0,18,精英木之境3-7,0,4
21027007,74138,0,19,精英木之境3-7,0,4
21027003,74139,0,20,精英木之境3-7,0,5
21027004,74139,0,21,精英木之境3-7,0,5
21027005,74139,0,22,精英木之境3-7,0,5
21027001,74140,0,23,精英木之境3-7,0,5
21028029,74141,0,0,精英木之境3-8,0,1
21028028,74141,0,1,精英木之境3-8,0,1
21028027,74142,0,2,精英木之境3-8,0,1
21028026,74142,0,3,精英木之境3-8,0,1
21028025,74142,0,4,精英木之境3-8,0,1
21028023,74143,0,5,精英木之境3-8,0,2
21028022,74143,0,6,精英木之境3-8,0,2
21028021,74144,0,7,精英木之境3-8,0,2
21028020,74144,0,8,精英木之境3-8,0,2
21028019,74144,0,9,精英木之境3-8,0,2
21028017,74141,0,10,精英木之境3-8,0,3
21028016,74141,0,11,精英木之境3-8,0,3
21028015,74142,0,12,精英木之境3-8,0,3
21028014,74142,0,13,精英木之境3-8,0,3
21028013,74142,0,14,精英木之境3-8,0,3
21028011,74143,0,15,精英木之境3-8,0,4
21028010,74143,0,16,精英木之境3-8,0,4
21028009,74144,0,17,精英木之境3-8,0,4
21028008,74144,0,18,精英木之境3-8,0,4
21028007,74144,0,19,精英木之境3-8,0,4
21028000,74145,0,20,精英木之境3-8,0,5
21028001,74145,0,21,精英木之境3-8,0,5
21028002,74145,0,22,精英木之境3-8,0,5
21028004,74146,0,23,精英木之境3-8,0,5
21029006,74141,0,0,精英木之境3-9,0,1
21029007,74141,0,1,精英木之境3-9,0,1
21029008,74142,0,2,精英木之境3-9,0,1
21029009,74142,0,3,精英木之境3-9,0,1
21029010,74142,0,4,精英木之境3-9,0,1
21029012,74147,0,5,精英木之境3-9,0,2
21029013,74147,0,6,精英木之境3-9,0,2
21029014,74148,0,7,精英木之境3-9,0,2
21029015,74148,0,8,精英木之境3-9,0,2
21029016,74148,0,9,精英木之境3-9,0,2
21029018,74141,0,10,精英木之境3-9,0,3
21029019,74141,0,11,精英木之境3-9,0,3
21029020,74142,0,12,精英木之境3-9,0,3
21029021,74142,0,13,精英木之境3-9,0,3
21029022,74142,0,14,精英木之境3-9,0,3
21029024,74147,0,15,精英木之境3-9,0,4
21029025,74147,0,16,精英木之境3-9,0,4
21029026,74148,0,17,精英木之境3-9,0,4
21029027,74148,0,18,精英木之境3-9,0,4
21029028,74148,0,19,精英木之境3-9,0,4
21029035,74149,0,20,精英木之境3-9,0,5
21029034,74149,0,21,精英木之境3-9,0,5
21029033,74149,0,22,精英木之境3-9,0,5
21029031,74150,0,23,精英木之境3-9,0,5
21030029,74151,0,0,精英木之境3-10,0,1
21030028,74151,0,1,精英木之境3-10,0,1
21030027,74152,0,2,精英木之境3-10,0,1
21030026,74152,0,3,精英木之境3-10,0,1
21030025,74152,0,4,精英木之境3-10,0,1
21030023,74153,0,5,精英木之境3-10,0,2
21030022,74153,0,6,精英木之境3-10,0,2
21030021,74154,0,7,精英木之境3-10,0,2
21030020,74154,0,8,精英木之境3-10,0,2
21030019,74154,0,9,精英木之境3-10,0,2
21030017,74151,0,10,精英木之境3-10,0,3
21030016,74151,0,11,精英木之境3-10,0,3
21030015,74152,0,12,精英木之境3-10,0,3
21030014,74152,0,13,精英木之境3-10,0,3
21030013,74152,0,14,精英木之境3-10,0,3
21030011,74153,0,15,精英木之境3-10,0,4
21030010,74153,0,16,精英木之境3-10,0,4
21030009,74154,0,17,精英木之境3-10,0,4
21030008,74154,0,18,精英木之境3-10,0,4
21030007,74154,0,19,精英木之境3-10,0,4
21030003,74155,0,20,精英木之境3-10,0,5
21030004,74155,0,21,精英木之境3-10,0,5
21030005,74155,0,22,精英木之境3-10,0,5
21030001,74156,0,23,精英木之境3-10,0,5
21031029,74157,0,0,精英火之境4-1,0,1
21031028,74157,0,1,精英火之境4-1,0,1
21031027,74158,0,2,精英火之境4-1,0,1
21031026,74158,0,3,精英火之境4-1,0,1
21031025,74159,0,4,精英火之境4-1,0,1
21031023,74160,0,5,精英火之境4-1,0,2
21031022,74160,0,6,精英火之境4-1,0,2
21031021,74159,0,7,精英火之境4-1,0,2
21031020,74159,0,8,精英火之境4-1,0,2
21031019,74161,0,9,精英火之境4-1,0,2
21031017,74157,0,10,精英火之境4-1,0,3
21031016,74157,0,11,精英火之境4-1,0,3
21031015,74158,0,12,精英火之境4-1,0,3
21031014,74158,0,13,精英火之境4-1,0,3
21031013,74159,0,14,精英火之境4-1,0,3
21031011,74160,0,15,精英火之境4-1,0,4
21031010,74160,0,16,精英火之境4-1,0,4
21031009,74159,0,17,精英火之境4-1,0,4
21031008,74159,0,18,精英火之境4-1,0,4
21031007,74161,0,19,精英火之境4-1,0,4
21031003,74162,0,20,精英火之境4-1,0,5
21031004,74162,0,21,精英火之境4-1,0,5
21031005,74162,0,22,精英火之境4-1,0,5
21031001,74163,0,23,精英火之境4-1,0,5
21032035,74164,0,0,精英火之境4-2,0,1
21032034,74164,0,1,精英火之境4-2,0,1
21032033,74165,0,2,精英火之境4-2,0,1
21032032,74165,0,3,精英火之境4-2,0,1
21032031,74166,0,4,精英火之境4-2,0,1
21032029,74167,0,5,精英火之境4-2,0,2
21032028,74167,0,6,精英火之境4-2,0,2
21032027,74165,0,7,精英火之境4-2,0,2
21032026,74165,0,8,精英火之境4-2,0,2
21032025,74166,0,9,精英火之境4-2,0,2
21032023,74164,0,10,精英火之境4-2,0,3
21032022,74164,0,11,精英火之境4-2,0,3
21032021,74165,0,12,精英火之境4-2,0,3
21032020,74165,0,13,精英火之境4-2,0,3
21032019,74166,0,14,精英火之境4-2,0,3
21032017,74167,0,15,精英火之境4-2,0,4
21032016,74167,0,16,精英火之境4-2,0,4
21032015,74165,0,17,精英火之境4-2,0,4
21032014,74165,0,18,精英火之境4-2,0,4
21032013,74166,0,19,精英火之境4-2,0,4
21032006,74168,0,20,精英火之境4-2,0,5
21032007,74168,0,21,精英火之境4-2,0,5
21032008,74168,0,22,精英火之境4-2,0,5
21032010,74169,0,23,精英火之境4-2,0,5
21033035,74170,0,0,精英火之境4-3,0,1
21033034,74170,0,1,精英火之境4-3,0,1
21033033,74171,0,2,精英火之境4-3,0,1
21033032,74171,0,3,精英火之境4-3,0,1
21033031,74172,0,4,精英火之境4-3,0,1
21033029,74173,0,5,精英火之境4-3,0,2
21033028,74173,0,6,精英火之境4-3,0,2
21033027,74174,0,7,精英火之境4-3,0,2
21033026,74174,0,8,精英火之境4-3,0,2
21033025,74175,0,9,精英火之境4-3,0,2
21033023,74170,0,10,精英火之境4-3,0,3
21033022,74170,0,11,精英火之境4-3,0,3
21033021,74171,0,12,精英火之境4-3,0,3
21033020,74171,0,13,精英火之境4-3,0,3
21033019,74172,0,14,精英火之境4-3,0,3
21033017,74173,0,15,精英火之境4-3,0,4
21033016,74173,0,16,精英火之境4-3,0,4
21033015,74174,0,17,精英火之境4-3,0,4
21033014,74174,0,18,精英火之境4-3,0,4
21033013,74175,0,19,精英火之境4-3,0,4
21033009,74176,0,20,精英火之境4-3,0,5
21033010,74176,0,21,精英火之境4-3,0,5
21033011,74176,0,22,精英火之境4-3,0,5
21033007,74177,0,23,精英火之境4-3,0,5
21034035,74170,0,0,精英火之境4-4,0,1
21034034,74170,0,1,精英火之境4-4,0,1
21034033,74171,0,2,精英火之境4-4,0,1
21034032,74171,0,3,精英火之境4-4,0,1
21034031,74172,0,4,精英火之境4-4,0,1
21034029,74178,0,5,精英火之境4-4,0,2
21034028,74178,0,6,精英火之境4-4,0,2
21034027,74172,0,7,精英火之境4-4,0,2
21034026,74172,0,8,精英火之境4-4,0,2
21034025,74179,0,9,精英火之境4-4,0,2
21034023,74170,0,10,精英火之境4-4,0,3
21034022,74170,0,11,精英火之境4-4,0,3
21034021,74171,0,12,精英火之境4-4,0,3
21034020,74171,0,13,精英火之境4-4,0,3
21034019,74172,0,14,精英火之境4-4,0,3
21034017,74178,0,15,精英火之境4-4,0,4
21034016,74178,0,16,精英火之境4-4,0,4
21034015,74172,0,17,精英火之境4-4,0,4
21034014,74172,0,18,精英火之境4-4,0,4
21034013,74179,0,19,精英火之境4-4,0,4
21034006,74180,0,20,精英火之境4-4,0,5
21034007,74180,0,21,精英火之境4-4,0,5
21034008,74180,0,22,精英火之境4-4,0,5
21034010,74181,0,23,精英火之境4-4,0,5
21035006,74170,0,0,精英火之境4-5,0,1
21035007,74170,0,1,精英火之境4-5,0,1
21035008,74171,0,2,精英火之境4-5,0,1
21035009,74171,0,3,精英火之境4-5,0,1
21035010,74172,0,4,精英火之境4-5,0,1
21035012,74182,0,5,精英火之境4-5,0,2
21035013,74182,0,6,精英火之境4-5,0,2
21035014,74183,0,7,精英火之境4-5,0,2
21035015,74183,0,8,精英火之境4-5,0,2
21035016,74184,0,9,精英火之境4-5,0,2
21035018,74170,0,10,精英火之境4-5,0,3
21035019,74170,0,11,精英火之境4-5,0,3
21035020,74171,0,12,精英火之境4-5,0,3
21035021,74171,0,13,精英火之境4-5,0,3
21035022,74172,0,14,精英火之境4-5,0,3
21035024,74182,0,15,精英火之境4-5,0,4
21035025,74182,0,16,精英火之境4-5,0,4
21035026,74183,0,17,精英火之境4-5,0,4
21035027,74183,0,18,精英火之境4-5,0,4
21035028,74184,0,19,精英火之境4-5,0,4
21035032,74185,0,20,精英火之境4-5,0,5
21035031,74185,0,21,精英火之境4-5,0,5
21035030,74185,0,22,精英火之境4-5,0,5
21035034,74186,0,23,精英火之境4-5,0,5
21036006,74187,0,0,精英水之境4-6,0,1
21036007,74187,0,1,精英水之境4-6,0,1
21036008,74188,0,2,精英水之境4-6,0,1
21036009,74188,0,3,精英水之境4-6,0,1
21036010,74188,0,4,精英水之境4-6,0,1
21036012,74189,0,5,精英水之境4-6,0,2
21036013,74189,0,6,精英水之境4-6,0,2
21036014,74190,0,7,精英水之境4-6,0,2
21036015,74190,0,8,精英水之境4-6,0,2
21036016,74190,0,9,精英水之境4-6,0,2
21036018,74187,0,10,精英水之境4-6,0,3
21036019,74187,0,11,精英水之境4-6,0,3
21036020,74188,0,12,精英水之境4-6,0,3
21036021,74188,0,13,精英水之境4-6,0,3
21036022,74188,0,14,精英水之境4-6,0,3
21036024,74189,0,15,精英水之境4-6,0,4
21036025,74189,0,16,精英水之境4-6,0,4
21036026,74190,0,17,精英水之境4-6,0,4
21036027,74190,0,18,精英水之境4-6,0,4
21036028,74190,0,19,精英水之境4-6,0,4
21036032,74191,0,20,精英水之境4-6,0,5
21036031,74191,0,21,精英水之境4-6,0,5
21036030,74191,0,22,精英水之境4-6,0,5
21036034,74192,0,23,精英水之境4-6,0,5
21037035,74193,0,0,精英水之境4-7,0,1
21037034,74193,0,1,精英水之境4-7,0,1
21037033,74194,0,2,精英水之境4-7,0,1
21037032,74194,0,3,精英水之境4-7,0,1
21037031,74194,0,4,精英水之境4-7,0,1
21037029,74195,0,5,精英水之境4-7,0,2
21037028,74195,0,6,精英水之境4-7,0,2
21037027,74196,0,7,精英水之境4-7,0,2
21037026,74196,0,8,精英水之境4-7,0,2
21037025,74196,0,9,精英水之境4-7,0,2
21037023,74193,0,10,精英水之境4-7,0,3
21037022,74193,0,11,精英水之境4-7,0,3
21037021,74194,0,12,精英水之境4-7,0,3
21037020,74194,0,13,精英水之境4-7,0,3
21037019,74194,0,14,精英水之境4-7,0,3
21037017,74195,0,15,精英水之境4-7,0,4
21037016,74195,0,16,精英水之境4-7,0,4
21037015,74196,0,17,精英水之境4-7,0,4
21037014,74196,0,18,精英水之境4-7,0,4
21037013,74196,0,19,精英水之境4-7,0,4
21037009,74197,0,20,精英水之境4-7,0,5
21037010,74197,0,21,精英水之境4-7,0,5
21037011,74197,0,22,精英水之境4-7,0,5
21037007,74198,0,23,精英水之境4-7,0,5
21038006,74199,0,0,精英水之境4-8,0,1
21038007,74199,0,1,精英水之境4-8,0,1
21038008,74200,0,2,精英水之境4-8,0,1
21038009,74200,0,3,精英水之境4-8,0,1
21038010,74200,0,4,精英水之境4-8,0,1
21038012,74201,0,5,精英水之境4-8,0,2
21038013,74201,0,6,精英水之境4-8,0,2
21038014,74202,0,7,精英水之境4-8,0,2
21038015,74202,0,8,精英水之境4-8,0,2
21038016,74202,0,9,精英水之境4-8,0,2
21038018,74199,0,10,精英水之境4-8,0,3
21038019,74199,0,11,精英水之境4-8,0,3
21038020,74200,0,12,精英水之境4-8,0,3
21038021,74200,0,13,精英水之境4-8,0,3
21038022,74200,0,14,精英水之境4-8,0,3
21038024,74201,0,15,精英水之境4-8,0,4
21038025,74201,0,16,精英水之境4-8,0,4
21038026,74202,0,17,精英水之境4-8,0,4
21038027,74202,0,18,精英水之境4-8,0,4
21038028,74202,0,19,精英水之境4-8,0,4
21038035,74203,0,20,精英水之境4-8,0,5
21038034,74203,0,21,精英水之境4-8,0,5
21038033,74203,0,22,精英水之境4-8,0,5
21038031,74204,0,23,精英水之境4-8,0,5
21039006,74205,0,0,精英水之境4-9,0,1
21039007,74205,0,1,精英水之境4-9,0,1
21039008,74206,0,2,精英水之境4-9,0,1
21039009,74206,0,3,精英水之境4-9,0,1
21039010,74206,0,4,精英水之境4-9,0,1
21039012,74207,0,5,精英水之境4-9,0,2
21039013,74207,0,6,精英水之境4-9,0,2
21039014,74200,0,7,精英水之境4-9,0,2
21039015,74200,0,8,精英水之境4-9,0,2
21039016,74200,0,9,精英水之境4-9,0,2
21039018,74205,0,10,精英水之境4-9,0,3
21039019,74205,0,11,精英水之境4-9,0,3
21039020,74206,0,12,精英水之境4-9,0,3
21039021,74206,0,13,精英水之境4-9,0,3
21039022,74206,0,14,精英水之境4-9,0,3
21039024,74207,0,15,精英水之境4-9,0,4
21039025,74207,0,16,精英水之境4-9,0,4
21039026,74200,0,17,精英水之境4-9,0,4
21039027,74200,0,18,精英水之境4-9,0,4
21039028,74200,0,19,精英水之境4-9,0,4
21039032,74208,0,20,精英水之境4-9,0,5
21039031,74208,0,21,精英水之境4-9,0,5
21039030,74208,0,22,精英水之境4-9,0,5
21039034,74209,0,23,精英水之境4-9,0,5
21040006,74210,0,0,精英水之境4-10,0,1
21040007,74210,0,1,精英水之境4-10,0,1
21040008,74211,0,2,精英水之境4-10,0,1
21040009,74211,0,3,精英水之境4-10,0,1
21040010,74211,0,4,精英水之境4-10,0,1
21040012,74212,0,5,精英水之境4-10,0,2
21040013,74212,0,6,精英水之境4-10,0,2
21040014,74213,0,7,精英水之境4-10,0,2
21040015,74213,0,8,精英水之境4-10,0,2
21040016,74213,0,9,精英水之境4-10,0,2
21040018,74210,0,10,精英水之境4-10,0,3
21040019,74210,0,11,精英水之境4-10,0,3
21040020,74211,0,12,精英水之境4-10,0,3
21040021,74211,0,13,精英水之境4-10,0,3
21040022,74211,0,14,精英水之境4-10,0,3
21040024,74212,0,15,精英水之境4-10,0,4
21040025,74212,0,16,精英水之境4-10,0,4
21040026,74213,0,17,精英水之境4-10,0,4
21040027,74213,0,18,精英水之境4-10,0,4
21040028,74213,0,19,精英水之境4-10,0,4
21040032,74214,0,20,精英水之境4-10,0,5
21040031,74214,0,21,精英水之境4-10,0,5
21040030,74214,0,22,精英水之境4-10,0,5
21040034,74215,0,23,精英水之境4-10,0,5
21041029,74216,0,0,精英阳之境5-1,0,1
21041028,74216,0,1,精英阳之境5-1,0,1
21041027,74217,0,2,精英阳之境5-1,0,1
21041026,74217,0,3,精英阳之境5-1,0,1
21041025,74217,0,4,精英阳之境5-1,0,1
21041023,74218,0,5,精英阳之境5-1,0,2
21041022,74218,0,6,精英阳之境5-1,0,2
21041021,74219,0,7,精英阳之境5-1,0,2
21041020,74219,0,8,精英阳之境5-1,0,2
21041019,74219,0,9,精英阳之境5-1,0,2
21041017,74216,0,10,精英阳之境5-1,0,3
21041016,74216,0,11,精英阳之境5-1,0,3
21041015,74217,0,12,精英阳之境5-1,0,3
21041014,74217,0,13,精英阳之境5-1,0,3
21041013,74217,0,14,精英阳之境5-1,0,3
21041011,74218,0,15,精英阳之境5-1,0,4
21041010,74218,0,16,精英阳之境5-1,0,4
21041009,74219,0,17,精英阳之境5-1,0,4
21041008,74219,0,18,精英阳之境5-1,0,4
21041007,74219,0,19,精英阳之境5-1,0,4
21041003,74220,0,20,精英阳之境5-1,0,5
21041004,74220,0,21,精英阳之境5-1,0,5
21041005,74220,0,22,精英阳之境5-1,0,5
21041001,74221,0,23,精英阳之境5-1,0,5
21042000,74222,0,0,精英阳之境5-2,0,1
21042001,74222,0,1,精英阳之境5-2,0,1
21042002,74223,0,2,精英阳之境5-2,0,1
21042003,74223,0,3,精英阳之境5-2,0,1
21042004,74223,0,4,精英阳之境5-2,0,1
21042006,74224,0,5,精英阳之境5-2,0,2
21042007,74224,0,6,精英阳之境5-2,0,2
21042008,74225,0,7,精英阳之境5-2,0,2
21042009,74225,0,8,精英阳之境5-2,0,2
21042010,74225,0,9,精英阳之境5-2,0,2
21042012,74222,0,10,精英阳之境5-2,0,3
21042013,74222,0,11,精英阳之境5-2,0,3
21042014,74223,0,12,精英阳之境5-2,0,3
21042015,74223,0,13,精英阳之境5-2,0,3
21042016,74223,0,14,精英阳之境5-2,0,3
21042018,74224,0,15,精英阳之境5-2,0,4
21042019,74224,0,16,精英阳之境5-2,0,4
21042020,74225,0,17,精英阳之境5-2,0,4
21042021,74225,0,18,精英阳之境5-2,0,4
21042022,74225,0,19,精英阳之境5-2,0,4
21042029,74226,0,20,精英阳之境5-2,0,5
21042028,74226,0,21,精英阳之境5-2,0,5
21042027,74226,0,22,精英阳之境5-2,0,5
21042025,74227,0,23,精英阳之境5-2,0,5
21043029,74228,0,0,精英阳之境5-3,0,1
21043028,74228,0,1,精英阳之境5-3,0,1
21043027,74229,0,2,精英阳之境5-3,0,1
21043026,74229,0,3,精英阳之境5-3,0,1
21043025,74229,0,4,精英阳之境5-3,0,1
21043023,74230,0,5,精英阳之境5-3,0,2
21043022,74230,0,6,精英阳之境5-3,0,2
21043021,74231,0,7,精英阳之境5-3,0,2
21043020,74231,0,8,精英阳之境5-3,0,2
21043019,74231,0,9,精英阳之境5-3,0,2
21043017,74228,0,10,精英阳之境5-3,0,3
21043016,74228,0,11,精英阳之境5-3,0,3
21043015,74229,0,12,精英阳之境5-3,0,3
21043014,74229,0,13,精英阳之境5-3,0,3
21043013,74229,0,14,精英阳之境5-3,0,3
21043011,74230,0,15,精英阳之境5-3,0,4
21043010,74230,0,16,精英阳之境5-3,0,4
21043009,74231,0,17,精英阳之境5-3,0,4
21043008,74231,0,18,精英阳之境5-3,0,4
21043007,74231,0,19,精英阳之境5-3,0,4
21043003,74232,0,20,精英阳之境5-3,0,5
21043004,74232,0,21,精英阳之境5-3,0,5
21043005,74232,0,22,精英阳之境5-3,0,5
21043001,74233,0,23,精英阳之境5-3,0,5
21044006,74234,0,0,精英阳之境5-4,0,1
21044007,74234,0,1,精英阳之境5-4,0,1
21044008,74235,0,2,精英阳之境5-4,0,1
21044009,74235,0,3,精英阳之境5-4,0,1
21044010,74235,0,4,精英阳之境5-4,0,1
21044012,74228,0,5,精英阳之境5-4,0,2
21044013,74228,0,6,精英阳之境5-4,0,2
21044014,74229,0,7,精英阳之境5-4,0,2
21044015,74229,0,8,精英阳之境5-4,0,2
21044016,74229,0,9,精英阳之境5-4,0,2
21044018,74234,0,10,精英阳之境5-4,0,3
21044019,74234,0,11,精英阳之境5-4,0,3
21044020,74235,0,12,精英阳之境5-4,0,3
21044021,74235,0,13,精英阳之境5-4,0,3
21044022,74235,0,14,精英阳之境5-4,0,3
21044024,74228,0,15,精英阳之境5-4,0,4
21044025,74228,0,16,精英阳之境5-4,0,4
21044026,74229,0,17,精英阳之境5-4,0,4
21044027,74229,0,18,精英阳之境5-4,0,4
21044028,74229,0,19,精英阳之境5-4,0,4
21044032,74236,0,20,精英阳之境5-4,0,5
