INDEX,ROLE_ID,ROLE_LEVEL,COMBAT,PETID_MIN_1,PETID_MAX_1,PETID_MIN_2,PETID_MAX_2,PETID_MIN_3,PETID_MAX_3
493,50115,30,42124,30433,30433,30448,30448,30624,30624
494,50115,30,42070,30403,30403,30418,30418,30738,30738
495,50015,30,42061,30418,30418,30490,30490,30606,30606
496,50115,30,42115,30460,30460,30362,30362,30669,30669
497,50115,30,42152,30433,30433,30475,30475,30560,30560
498,50115,30,42088,30577,30577,30540,30540,30677,30677
499,50015,30,42101,30403,30403,30418,30418,30738,30738
500,50015,28,36685,30459,30459,30361,30361,30699,30699
501,50116,28,36715,30361,30361,30551,30551,30634,30634
502,50016,28,36675,30599,30599,30509,30509,30369,30369
503,50116,28,36711,30459,30459,30361,30361,30699,30699
504,50016,28,36717,30432,30432,30447,30447,30623,30623
505,50016,28,36679,30402,30402,30417,30417,30737,30737
506,50116,28,36652,30402,30402,30489,30489,30643,30643
507,50016,28,36654,30432,30432,30474,30474,30559,30559
508,50016,28,36683,30402,30402,30489,30489,30659,30659
509,50116,28,36648,30459,30459,30361,30361,30668,30668
510,50016,28,36697,30361,30361,30551,30551,30634,30634
511,50116,28,36718,30599,30599,30509,30509,30369,30369
512,50016,28,36672,30524,30524,30599,30599,30708,30708
513,50016,28,36636,30524,30524,30599,30599,30651,30651
514,50116,28,36696,30524,30524,30599,30599,30708,30708
515,50116,28,36645,30361,30361,30551,30551,30634,30634
516,50116,28,36640,30402,30402,30489,30489,30643,30643
517,50116,28,36635,30417,30417,30489,30489,30605,30605
518,50016,28,36684,30432,30432,30447,30447,30623,30623
519,50116,28,36623,30524,30524,30509,30509,30746,30746
520,50016,28,36646,30402,30402,30489,30489,30659,30659
521,50116,28,36686,30576,30576,30387,30387,30690,30690
522,50116,28,36624,30432,30432,30447,30447,30623,30623
523,50016,28,36630,30576,30576,30387,30387,30690,30690
524,50116,28,36668,30402,30402,30489,30489,30643,30643
525,50116,28,36666,30459,30459,30551,30551,30614,30614
526,50116,28,36664,30361,30361,30551,30551,30634,30634
527,50016,28,36664,30402,30402,30489,30489,30659,30659
528,50016,28,36690,30459,30459,30361,30361,30668,30668
529,50016,28,36632,30599,30599,30509,30509,30369,30369
530,50016,28,36628,30417,30417,30489,30489,30605,30605
531,50116,28,36664,30417,30417,30489,30489,30605,30605
532,50016,28,36671,30447,30447,30474,30474,30728,30728
533,50116,28,36652,30402,30402,30489,30489,30659,30659
534,50116,28,36678,30402,30402,30417,30417,30737,30737
535,50116,28,36651,30402,30402,30489,30489,30643,30643
536,50116,28,36716,30459,30459,30361,30361,30668,30668
537,50116,28,36684,30576,30576,30387,30387,30690,30690
538,50016,28,36654,30576,30576,30387,30387,30690,30690
539,50116,28,36700,30417,30417,30489,30489,30605,30605
540,50016,28,36624,30459,30459,30361,30361,30699,30699
541,50116,28,36685,30432,30432,30447,30447,30623,30623
542,50116,28,36716,30576,30576,30539,30539,30676,30676
543,50116,28,36687,30432,30432,30447,30447,30582,30582
544,50116,28,36701,30524,30524,30599,30599,30708,30708
545,50016,28,36626,30402,30402,30489,30489,30659,30659
546,50016,28,36684,30599,30599,30509,30509,30369,30369
547,50016,28,36651,30447,30447,30474,30474,30728,30728
548,50016,28,36689,30576,30576,30387,30387,30690,30690
549,50016,28,36670,30432,30432,30474,30474,30559,30559
550,50116,28,36651,30402,30402,30489,30489,30643,30643
551,50016,28,36664,30459,30459,30361,30361,30699,30699
552,50016,28,36642,30576,30576,30539,30539,30676,30676
553,50016,28,36712,30459,30459,30551,30551,30614,30614
554,50116,28,36718,30576,30576,30539,30539,30676,30676
555,50116,28,36666,30524,30524,30599,30599,30708,30708
556,50016,28,36658,30459,30459,30361,30361,30668,30668
557,50016,28,36711,30576,30576,30387,30387,30690,30690
558,50016,28,36697,30459,30459,30551,30551,30614,30614
559,50016,28,36670,30459,30459,30361,30361,30668,30668
560,50016,28,36643,30524,30524,30599,30599,30651,30651
561,50016,28,36647,30432,30432,30474,30474,30559,30559
562,50016,28,36653,30417,30417,30489,30489,30605,30605
563,50116,28,36683,30576,30576,30539,30539,30676,30676
564,50116,28,36652,30576,30576,30539,30539,30676,30676
565,50116,28,36661,30524,30524,30509,30509,30746,30746
566,50016,28,36633,30599,30599,30509,30509,30369,30369
567,50116,28,36656,30524,30524,30599,30599,30651,30651
568,50016,28,36637,30524,30524,30509,30509,30746,30746
569,50016,28,36623,30417,30417,30489,30489,30605,30605
570,50016,28,36624,30576,30576,30387,30387,30690,30690
571,50116,28,36650,30576,30576,30387,30387,30690,30690
572,50116,28,36671,30432,30432,30447,30447,30623,30623
573,50016,28,36636,30459,30459,30551,30551,30614,30614
574,50016,28,36688,30432,30432,30474,30474,30559,30559
575,50116,28,36631,30576,30576,30387,30387,30690,30690
576,50016,28,36684,30459,30459,30361,30361,30699,30699
577,50116,28,36639,30459,30459,30361,30361,30668,30668
578,50016,28,36684,30576,30576,30539,30539,30676,30676
579,50116,28,36698,30361,30361,30551,30551,30634,30634
580,50116,28,36641,30432,30432,30447,30447,30623,30623
581,50116,28,36668,30524,30524,30599,30599,30708,30708
582,50116,28,36693,30432,30432,30447,30447,30582,30582
583,50116,28,36697,30576,30576,30539,30539,30676,30676
584,50016,28,36662,30447,30447,30474,30474,30728,30728
585,50116,28,36623,30459,30459,30361,30361,30699,30699
586,50116,28,36646,30402,30402,30417,30417,30737,30737
587,50116,28,36665,30576,30576,30539,30539,30676,30676
588,50016,28,36653,30576,30576,30539,30539,30676,30676
589,50116,28,36637,30459,30459,30361,30361,30699,30699
590,50016,28,36701,30524,30524,30599,30599,30651,30651
591,50016,28,36665,30576,30576,30539,30539,30676,30676
592,50016,28,36639,30402,30402,30417,30417,30737,30737
593,50116,28,36674,30447,30447,30474,30474,30728,30728
594,50116,28,36624,30524,30524,30599,30599,30651,30651
595,50116,28,36706,30447,30447,30474,30474,30728,30728
596,50016,28,36684,30402,30402,30417,30417,30737,30737
597,50116,28,36693,30447,30447,30474,30474,30728,30728
598,50116,28,36697,30576,30576,30539,30539,30676,30676
599,50016,28,36650,30432,30432,30447,30447,30582,30582
600,50016,26,28523,30401,30401,30488,30488,30658,30658
601,50016,26,28525,30401,30401,30488,30488,30642,30642
602,50116,26,28520,30575,30575,30538,30538,30675,30675
603,50116,26,28519,30523,30523,30598,30598,30650,30650
604,50016,26,28559,30360,30360,30550,30550,30633,30633
605,50016,26,28492,30431,30431,30473,30473,30558,30558
606,50016,26,28505,30575,30575,30538,30538,30675,30675
607,50116,26,28519,30458,30458,30360,30360,30698,30698
608,50016,26,28466,30431,30431,30446,30446,30622,30622
609,50016,26,28473,30360,30360,30550,30550,30633,30633
610,50016,26,28504,30598,30598,30508,30508,30368,30368
611,50016,26,28555,30446,30446,30473,30473,30727,30727
612,50116,26,28546,30458,30458,30550,30550,30613,30613
613,50016,26,28525,30431,30431,30446,30446,30581,30581
614,50116,26,28501,30458,30458,30550,30550,30613,30613
615,50016,26,28471,30416,30416,30488,30488,30604,30604
616,50116,26,28550,30431,30431,30473,30473,30558,30558
617,50016,26,28502,30446,30446,30473,30473,30727,30727
618,50116,26,28519,30401,30401,30488,30488,30658,30658
619,50016,26,28492,30598,30598,30508,30508,30368,30368
620,50116,26,28554,30575,30575,30386,30386,30689,30689
621,50016,26,28536,30458,30458,30360,30360,30667,30667
622,50016,26,28489,30598,30598,30508,30508,30368,30368
623,50116,26,28482,30458,30458,30550,30550,30613,30613
624,50016,26,28534,30431,30431,30446,30446,30581,30581
625,50116,26,28524,30458,30458,30360,30360,30667,30667
626,50116,26,28482,30446,30446,30473,30473,30727,30727
627,50116,26,28503,30401,30401,30488,30488,30658,30658
628,50116,26,28528,30575,30575,30538,30538,30675,30675
629,50016,26,28471,30458,30458,30360,30360,30698,30698
630,50016,26,28521,30431,30431,30473,30473,30558,30558
631,50116,26,28527,30458,30458,30360,30360,30667,30667
632,50016,26,28521,30431,30431,30446,30446,30581,30581
633,50016,26,28552,30575,30575,30538,30538,30675,30675
634,50016,26,28469,30401,30401,30488,30488,30658,30658
635,50116,26,28466,30446,30446,30473,30473,30727,30727
636,50116,26,28550,30401,30401,30416,30416,30736,30736
637,50016,26,28527,30523,30523,30598,30598,30707,30707
638,50116,26,28545,30458,30458,30360,30360,30667,30667
639,50016,26,28555,30401,30401,30488,30488,30642,30642
640,50116,26,28496,30523,30523,30598,30598,30707,30707
641,50016,26,28473,30575,30575,30386,30386,30689,30689
642,50116,26,28504,30523,30523,30508,30508,30745,30745
643,50016,26,28508,30360,30360,30550,30550,30633,30633
644,50016,26,28549,30523,30523,30598,30598,30707,30707
645,50116,26,28512,30458,30458,30360,30360,30667,30667
646,50116,26,28548,30575,30575,30538,30538,30675,30675
647,50016,26,28544,30360,30360,30550,30550,30633,30633
648,50016,26,28470,30360,30360,30550,30550,30633,30633
649,50116,26,28561,30431,30431,30446,30446,30581,30581
650,50116,26,28479,30523,30523,30508,30508,30745,30745
651,50016,26,28516,30431,30431,30473,30473,30558,30558
652,50016,26,28482,30458,30458,30550,30550,30613,30613
653,50016,26,28505,30523,30523,30508,30508,30745,30745
654,50016,26,28516,30401,30401,30416,30416,30736,30736
655,50116,26,28516,30523,30523,30508,30508,30745,30745
656,50116,26,28507,30446,30446,30473,30473,30727,30727
657,50116,26,28502,30416,30416,30488,30488,30604,30604
658,50016,26,28475,30598,30598,30508,30508,30368,30368
659,50016,26,28479,30401,30401,30416,30416,30736,30736
660,50016,26,28487,30598,30598,30508,30508,30368,30368
661,50116,26,28557,30446,30446,30473,30473,30727,30727
662,50016,26,28482,30575,30575,30538,30538,30675,30675
663,50016,26,28506,30458,30458,30550,30550,30613,30613
664,50016,26,28538,30575,30575,30538,30538,30675,30675
665,50016,26,28479,30401,30401,30416,30416,30736,30736
666,50116,26,28556,30431,30431,30446,30446,30581,30581
667,50016,26,28502,30458,30458,30360,30360,30698,30698
668,50016,26,28484,30458,30458,30360,30360,30698,30698
669,50016,26,28538,30523,30523,30598,30598,30707,30707
670,50016,26,28486,30401,30401,30488,30488,30658,30658
671,50016,26,28511,30416,30416,30488,30488,30604,30604
672,50116,26,28475,30401,30401,30416,30416,30736,30736
673,50116,26,28514,30431,30431,30446,30446,30581,30581
674,50116,26,28468,30458,30458,30360,30360,30667,30667
675,50016,26,28531,30523,30523,30508,30508,30745,30745
676,50116,26,28507,30360,30360,30550,30550,30633,30633
677,50116,26,28520,30431,30431,30446,30446,30622,30622
678,50016,26,28468,30431,30431,30446,30446,30581,30581
679,50016,26,28496,30598,30598,30508,30508,30368,30368
680,50016,26,28561,30458,30458,30550,30550,30613,30613
681,50016,26,28527,30431,30431,30446,30446,30622,30622
682,50016,26,28487,30431,30431,30473,30473,30558,30558
683,50116,26,28522,30431,30431,30446,30446,30581,30581
684,50016,26,28556,30360,30360,30550,30550,30633,30633
685,50016,26,28509,30401,30401,30488,30488,30642,30642
686,50116,26,28480,30575,30575,30538,30538,30675,30675
687,50116,26,28498,30401,30401,30488,30488,30658,30658
688,50016,26,28541,30401,30401,30488,30488,30642,30642
689,50116,26,28490,30401,30401,30488,30488,30658,30658
690,50016,26,28520,30575,30575,30538,30538,30675,30675
691,50116,26,28551,30446,30446,30473,30473,30727,30727
692,50016,26,28470,30523,30523,30598,30598,30707,30707
693,50016,26,28520,30446,30446,30473,30473,30727,30727
694,50016,26,28537,30458,30458,30360,30360,30698,30698
695,50116,26,28506,30523,30523,30598,30598,30707,30707
696,50016,26,28463,30575,30575,30538,30538,30675,30675
697,50116,26,28524,30523,30523,30598,30598,30707,30707
698,50116,26,28511,30401,30401,30488,30488,30642,30642
699,50116,26,28510,30575,30575,30538,30538,30675,30675
700,50116,25,28222,30574,30574,30537,30537,30385,30385
701,50116,25,28261,30430,30430,30445,30445,30472,30472
702,50016,25,28260,30522,30522,30597,30597,30507,30507
703,50116,25,28310,30574,30574,30537,30537,30385,30385
704,50016,25,28265,30522,30522,30597,30597,30507,30507
705,50116,25,28292,30574,30574,30537,30537,30385,30385
706,50116,25,28231,30430,30430,30445,30445,30472,30472
707,50116,25,28228,30522,30522,30597,30597,30507,30507
708,50116,25,28241,30457,30457,30359,30359,30549,30549
709,50016,25,28309,30457,30457,30359,30359,30549,30549
710,50116,25,28237,30457,30457,30359,30359,30549,30549
711,50116,25,28263,30457,30457,30359,30359,30549,30549
712,50016,25,28285,30430,30430,30445,30445,30472,30472
713,50016,25,28282,30430,30430,30445,30445,30472,30472
714,50016,25,28227,30400,30400,30415,30415,30487,30487
715,50016,25,28223,30430,30430,30445,30445,30472,30472
716,50116,25,28222,30457,30457,30359,30359,30549,30549
717,50016,25,28239,30430,30430,30445,30445,30472,30472
718,50116,25,28266,30430,30430,30445,30445,30472,30472
719,50116,25,28251,30430,30430,30445,30445,30472,30472
720,50116,25,28284,30457,30457,30359,30359,30549,30549
721,50116,25,28281,30400,30400,30415,30415,30487,30487
722,50016,25,28217,30574,30574,30537,30537,30385,30385
723,50116,25,28227,30457,30457,30359,30359,30549,30549
724,50016,25,28293,30522,30522,30597,30597,30507,30507
725,50016,25,28266,30400,30400,30415,30415,30487,30487
726,50016,25,28290,30522,30522,30597,30597,30507,30507
727,50016,25,28231,30400,30400,30415,30415,30487,30487
728,50016,25,28310,30400,30400,30415,30415,30487,30487
729,50016,25,28313,30574,30574,30537,30537,30385,30385
730,50116,25,28304,30400,30400,30415,30415,30487,30487
731,50116,25,28249,30574,30574,30537,30537,30385,30385
732,50016,25,28263,30522,30522,30597,30597,30507,30507
733,50016,25,28261,30574,30574,30537,30537,30385,30385
734,50016,25,28274,30457,30457,30359,30359,30549,30549
735,50116,25,28306,30457,30457,30359,30359,30549,30549
736,50016,25,28219,30522,30522,30597,30597,30507,30507
737,50116,25,28218,30400,30400,30415,30415,30487,30487
738,50016,25,28235,30457,30457,30359,30359,30549,30549
739,50116,25,28260,30430,30430,30445,30445,30472,30472
740,50116,25,28241,30400,30400,30415,30415,30487,30487
741,50016,25,28271,30430,30430,30445,30445,30472,30472
742,50116,25,28240,30574,30574,30537,30537,30385,30385
743,50116,25,28274,30400,30400,30415,30415,30487,30487
744,50016,25,28292,30430,30430,30445,30445,30472,30472
745,50016,25,28256,30574,30574,30537,30537,30385,30385
746,50116,25,28273,30457,30457,30359,30359,30549,30549
747,50016,25,28251,30522,30522,30597,30597,30507,30507
748,50116,25,28289,30430,30430,30445,30445,30472,30472
749,50016,25,28278,30457,30457,30359,30359,30549,30549
750,50016,25,28297,30522,30522,30597,30597,30507,30507
751,50116,25,28296,30400,30400,30415,30415,30487,30487
752,50116,25,28268,30430,30430,30445,30445,30472,30472
753,50016,25,28224,30574,30574,30537,30537,30385,30385
754,50116,25,28305,30457,30457,30359,30359,30549,30549
755,50116,25,28313,30430,30430,30445,30445,30472,30472
756,50016,25,28310,30574,30574,30537,30537,30385,30385
757,50116,25,28308,30400,30400,30415,30415,30487,30487
758,50016,25,28258,30430,30430,30445,30445,30472,30472
759,50016,25,28280,30457,30457,30359,30359,30549,30549
760,50116,25,28298,30522,30522,30597,30597,30507,30507
761,50016,25,28297,30574,30574,30537,30537,30385,30385
762,50016,25,28268,30400,30400,30415,30415,30487,30487
763,50116,25,28235,30430,30430,30445,30445,30472,30472
764,50116,25,28222,30400,30400,30415,30415,30487,30487
765,50116,25,28315,30430,30430,30445,30445,30472,30472
766,50116,25,28268,30400,30400,30415,30415,30487,30487
767,50116,25,28221,30457,30457,30359,30359,30549,30549
768,50116,25,28288,30430,30430,30445,30445,30472,30472
769,50016,25,28236,30522,30522,30597,30597,30507,30507
770,50116,25,28309,30430,30430,30445,30445,30472,30472
771,50116,25,28247,30574,30574,30537,30537,30385,30385
772,50016,25,28304,30400,30400,30415,30415,30487,30487
773,50016,25,28216,30430,30430,30445,30445,30472,30472
774,50016,25,28226,30522,30522,30597,30597,30507,30507
775,50016,25,28264,30522,30522,30597,30597,30507,30507
776,50016,25,28296,30400,30400,30415,30415,30487,30487
777,50116,25,28271,30457,30457,30359,30359,30549,30549
778,50016,25,28232,30522,30522,30597,30597,30507,30507
779,50016,25,28261,30400,30400,30415,30415,30487,30487
780,50116,25,28267,30574,30574,30537,30537,30385,30385
781,50016,25,28222,30457,30457,30359,30359,30549,30549
782,50016,25,28216,30522,30522,30597,30597,30507,30507
783,50016,25,28298,30457,30457,30359,30359,30549,30549
784,50016,25,28308,30430,30430,30445,30445,30472,30472
785,50116,25,28253,30400,30400,30415,30415,30487,30487
786,50116,25,28279,30522,30522,30597,30597,30507,30507
787,50116,25,28288,30522,30522,30597,30597,30507,30507
788,50116,25,28282,30457,30457,30359,30359,30549,30549
789,50016,25,28306,30574,30574,30537,30537,30385,30385
790,50116,25,28233,30522,30522,30597,30597,30507,30507
791,50116,25,28239,30574,30574,30537,30537,30385,30385
792,50016,25,28255,30574,30574,30537,30537,30385,30385
793,50116,25,28301,30574,30574,30537,30537,30385,30385
794,50016,25,28301,30522,30522,30597,30597,30507,30507
795,50116,25,28239,30574,30574,30537,30537,30385,30385
796,50016,25,28250,30430,30430,30445,30445,30472,30472
797,50016,25,28297,30400,30400,30415,30415,30487,30487
798,50116,25,28227,30574,30574,30537,30537,30385,30385
799,50016,25,28296,30457,30457,30359,30359,30549,30549
800,50016,23,28088,30521,30521,30596,30596,30506,30506
801,50016,23,28061,30399,30399,30414,30414,30486,30486
802,50116,23,28130,30521,30521,30596,30596,30506,30506
803,50116,23,28061,30521,30521,30596,30596,30506,30506
804,50116,23,28123,30521,30521,30596,30596,30506,30506
805,50016,23,28044,30521,30521,30596,30596,30506,30506
806,50016,23,28124,30399,30399,30414,30414,30486,30486
807,50116,23,28108,30456,30456,30358,30358,30548,30548
808,50116,23,28054,30456,30456,30358,30358,30548,30548
809,50016,23,28125,30521,30521,30596,30596,30506,30506
810,50116,23,28050,30521,30521,30596,30596,30506,30506
811,50016,23,28061,30521,30521,30596,30596,30506,30506
812,50016,23,28122,30429,30429,30444,30444,30471,30471
813,50116,23,28095,30399,30399,30414,30414,30486,30486
814,50016,23,28106,30456,30456,30358,30358,30548,30548
815,50016,23,28108,30521,30521,30596,30596,30506,30506
816,50016,23,28063,30399,30399,30414,30414,30486,30486
817,50116,23,28095,30521,30521,30596,30596,30506,30506
818,50016,23,28123,30429,30429,30444,30444,30471,30471
